id_item,id_pedido,id_livro,quantidade,preco_unitario
34615,8060,5345,2,181.66
34616,12369,7794,2,177.76
34617,6894,22373,3,185.99
34618,25210,28403,2,125.5
34619,27976,1661,3,183.78
34620,15747,1136,1,75.61
34621,9155,22514,1,80.54
34622,21049,28780,3,101.56
34623,1365,26244,4,99.46
34624,26563,26189,1,136.81
34625,29165,21350,5,193.81
34626,11086,7088,5,117.14
34627,4847,15918,2,91.82
34628,5977,15216,4,82.53
34629,2551,9280,4,117.68
34630,5918,21414,2,93.85
34631,14259,29909,5,103.24
34632,17767,8683,2,126.23
34633,23618,7064,1,185.13
34634,728,12067,4,109.48
34635,28961,11939,2,83.17
34636,7903,6023,1,153.79
34637,25732,14925,3,77.2
34638,19718,13075,4,137.49
34639,10985,23534,5,142.72
34640,20365,13106,5,29.32
34641,23609,14214,3,130.62
34642,25975,22538,5,113.4
34643,17070,17836,4,82.67
34644,8526,12522,3,31.46
34645,26015,13793,1,165.94
34646,1537,28835,2,169.07
34647,14054,11268,1,67.64
34648,23584,11114,4,33.3
34649,16345,6942,5,187.62
34650,8136,5616,1,186.96
34651,17070,29660,2,182.72
34652,21887,26072,5,55.48
34653,11919,9070,4,189.08
34654,230,1294,1,136.96
34655,6572,13381,1,84.8
34656,2449,2849,4,182.77
34657,18231,2774,4,99.23
34658,22645,2449,2,195.98
34659,13176,731,2,195.09
34660,27303,2615,5,81.86
34661,18850,976,4,54.11
34662,10169,3578,3,99.42
34663,6803,16795,5,45.11
34664,27182,15376,5,196.74
34665,10369,9018,2,155.15
34666,28528,2832,3,115.37
34667,12278,25262,3,105.39
34668,2194,17282,3,89.86
34669,19773,10868,3,28.45
34670,18991,14453,4,193.22
34671,22300,19612,2,195.95
34672,29637,5341,2,151.68
34673,4192,12222,5,189.65
34674,11450,6726,4,77.44
34675,6284,5704,1,147.56
34676,8189,209,3,93.77
34677,6687,11773,4,114.0
34678,2876,23054,4,149.99
34679,25049,17402,2,49.73
34680,26362,18915,4,172.91
34681,8371,5805,2,142.59
34682,28524,27394,5,156.16
34683,8806,9912,3,164.66
34684,15874,21403,3,147.57
34685,18811,17709,5,43.66
34686,3352,4863,3,70.37
34687,8774,16194,2,81.88
34688,326,15761,5,39.79
34689,3374,8401,4,153.24
34690,14161,2973,1,156.04
34691,2918,18500,1,82.19
34692,26790,4694,3,111.35
34693,14364,2424,3,95.59
34694,22130,27784,4,177.26
34695,17575,15553,2,130.33
34696,9189,6038,2,78.28
34697,19297,4538,3,160.48
34698,23327,2608,2,100.71
34699,28603,25035,3,124.86
34700,28495,27300,2,160.76
34701,29689,5998,5,119.88
34702,24802,330,3,62.82
34703,13781,25395,1,155.72
34704,9550,23096,3,179.51
34705,25729,29137,3,138.74
34706,2059,3783,3,72.24
34707,23298,12388,1,82.15
34708,1688,1477,1,86.27
34709,29800,10146,5,55.72
34710,19427,9661,4,27.96
34711,28008,658,5,177.0
34712,24540,14281,4,133.42
34713,4192,28888,3,78.89
34714,29232,21506,5,124.95
34715,24732,29293,4,119.25
34716,29414,11297,4,109.54
34717,27554,23275,2,60.7
34718,17239,11618,4,71.03
34719,10261,1943,4,151.56
34720,15309,11511,5,62.79
34721,20102,9462,5,47.4
34722,7225,7690,5,141.43
34723,26918,1256,3,144.84
34724,13755,18635,1,129.62
34725,19669,25895,5,131.99
34726,27728,15413,2,72.72
34727,21667,994,3,95.56
34728,29770,7371,3,179.26
34729,28612,13114,4,91.6
34730,5741,436,2,135.31
34731,17756,13735,2,100.73
34732,398,17711,5,125.64
34733,3100,3430,1,168.31
34734,18016,4671,1,187.05
34735,6236,20961,1,181.35
34736,29571,25900,1,109.45
34737,10535,16462,3,145.73
34738,25519,11788,2,181.02
34739,5868,19681,2,181.03
34740,23462,16082,5,112.18
34741,25024,12796,4,57.01
34742,20179,17674,3,102.99
34743,24747,12417,5,140.93
34744,17932,7874,4,161.53
34745,21584,8316,3,164.57
34746,20190,16861,2,60.71
34747,11451,15520,3,39.95
34748,11226,20844,5,75.92
34749,12947,4840,3,189.21
34750,26212,9421,4,176.21
34751,10055,9008,2,95.47
34752,22813,18259,5,103.15
34753,29753,4833,3,146.53
34754,21243,24479,3,127.74
34755,8921,1781,5,126.38
34756,5117,18054,4,158.75
34757,20954,13931,5,39.22
34758,8681,7553,4,106.63
34759,19015,20672,3,131.89
34760,29061,21384,4,84.77
34761,458,11759,4,44.34
34762,7622,21577,1,197.76
34763,11917,1333,4,167.58
34764,1954,15196,4,101.99
34765,23503,9996,3,88.01
34766,17989,1033,5,153.69
34767,26737,11635,4,156.14
34768,27791,2729,1,71.78
34769,242,6954,5,48.29
34770,12105,25286,5,136.41
34771,15467,24306,3,98.36
34772,10935,16188,5,188.58
34773,1446,28516,2,147.96
34774,3822,24647,2,31.56
34775,12681,12219,2,49.64
34776,29233,9358,3,183.69
34777,16479,5383,2,150.27
34778,20640,9070,2,193.7
34779,396,16335,1,69.54
34780,4193,427,4,107.92
34781,17304,20892,4,192.62
34782,5381,20771,5,163.64
34783,20978,4205,5,197.28
34784,182,25238,5,61.4
34785,24522,8468,1,179.14
34786,22567,3897,1,85.23
34787,19242,26140,5,197.71
34788,13777,6251,3,52.27
34789,22290,4100,1,118.88
34790,6486,17,2,114.87
34791,582,547,1,158.09
34792,9228,2325,2,137.38
34793,24141,29750,2,109.25
34794,21686,3128,1,173.95
34795,4336,16513,1,63.48
34796,1812,7868,2,20.95
34797,634,20656,1,40.17
34798,9421,2252,2,25.07
34799,10238,18270,1,49.25
34800,13636,3952,1,96.06
34801,5041,5409,3,164.72
34802,21085,3464,2,111.66
34803,9130,19570,5,67.23
34804,8301,11841,1,121.45
34805,28780,27780,5,78.61
34806,2851,23448,3,57.02
34807,23352,14526,5,177.03
34808,107,23992,5,133.83
34809,23784,16025,2,82.87
34810,15223,3808,5,198.74
34811,16043,29760,4,190.03
34812,1082,3179,2,157.61
34813,6065,29152,4,152.03
34814,28317,12647,4,104.92
34815,12318,19658,1,89.05
34816,17728,10281,1,165.11
34817,20020,20690,2,145.56
34818,7308,6548,1,28.34
34819,13316,3560,2,194.05
34820,21317,20403,5,131.74
34821,9421,26532,1,171.76
34822,4601,22084,5,98.82
34823,7049,24218,2,145.69
34824,17690,19637,3,30.72
34825,14687,3013,5,92.78
34826,10841,2405,5,190.99
34827,22295,26305,5,175.15
34828,22645,29008,4,100.79
34829,3036,24739,1,95.33
34830,1265,29523,1,167.24
34831,7275,8475,2,91.98
34832,28341,9327,1,183.9
34833,25621,25444,1,159.83
34834,26684,25891,2,154.17
34835,7748,18071,5,51.52
34836,27326,2339,3,101.78
34837,14919,6948,4,128.38
34838,13680,26707,4,47.29
34839,6088,22258,4,20.95
34840,11109,6428,4,176.57
34841,8116,17586,5,194.46
34842,13393,3656,1,163.89
34843,11415,29249,3,112.54
34844,11089,14281,1,150.44
34845,12680,27793,1,87.91
34846,27542,24117,2,150.48
34847,3496,20216,5,63.47
34848,13774,2333,2,167.35
34849,15259,5915,2,139.64
34850,20038,2265,1,124.22
34851,19216,29581,2,114.61
34852,28706,21607,1,124.86
34853,8637,4647,3,55.66
34854,5027,18257,3,68.81
34855,13004,22361,3,191.32
34856,25166,13892,3,29.35
34857,2375,16540,2,127.59
34858,16047,11295,2,85.43
34859,15864,21082,3,62.64
34860,15967,24488,5,107.74
34861,11136,1918,4,166.37
34862,23692,8955,5,43.58
34863,570,19235,4,38.73
34864,22811,29212,1,24.92
34865,3812,24062,5,77.89
34866,13553,3570,5,147.81
34867,2037,25014,4,196.81
34868,1328,13570,3,41.34
34869,8299,17866,3,107.07
34870,28365,7357,3,118.7
34871,26165,17959,5,163.07
34872,6009,10369,1,193.64
34873,12330,15198,2,111.08
34874,10811,28110,3,52.8
34875,7117,23019,5,162.92
34876,29772,18691,3,62.76
34877,7522,25604,4,68.36
34878,903,15489,3,171.47
34879,3928,13444,5,43.48
34880,17182,4972,3,157.99
34881,1797,4321,1,117.85
34882,4338,1668,1,174.6
34883,25553,1026,5,114.09
34884,3513,13025,3,93.87
34885,14714,6135,2,107.48
34886,1919,13557,2,192.18
34887,13185,10218,5,21.81
34888,17550,2470,3,93.74
34889,24784,23960,2,34.38
34890,2417,29978,1,127.57
34891,19698,15358,5,153.35
34892,20744,20261,1,101.85
34893,25048,12644,2,25.82
34894,23009,9303,1,95.24
34895,2125,5573,5,43.71
34896,2360,17044,3,117.78
34897,7852,16420,3,55.23
34898,108,3404,1,124.52
34899,14568,9811,4,162.45
34900,313,12959,2,45.45
34901,23182,23584,2,101.39
34902,8019,29502,4,46.72
34903,12333,24030,2,171.61
34904,1716,29985,1,95.98
34905,23669,28093,5,131.94
34906,20188,29089,3,138.83
34907,12908,2078,2,52.09
34908,29470,14399,3,191.67
34909,11045,14179,4,114.92
34910,18585,18680,4,45.24
34911,8484,19717,3,100.7
34912,27859,5933,4,141.84
34913,29172,26969,2,87.53
34914,11353,15336,4,146.75
34915,12524,22012,2,147.78
34916,28948,666,1,57.18
34917,8516,24850,1,127.23
34918,17775,6657,3,153.99
34919,22880,24997,4,106.33
34920,29619,21875,3,48.11
34921,17898,3139,5,51.16
34922,12002,16396,2,98.71
34923,17759,5709,3,157.16
34924,13949,22254,2,25.36
34925,26417,26537,3,63.95
34926,26301,28773,4,58.89
34927,2343,20140,4,29.59
34928,2760,26595,5,167.52
34929,26657,2026,3,121.98
34930,25182,11890,5,161.2
34931,9746,22356,2,182.84
34932,29653,21114,4,141.88
34933,4315,26891,3,65.43
34934,10659,7639,5,38.26
34935,19029,16746,3,180.57
34936,23956,11880,2,73.12
34937,5007,241,3,167.12
34938,2881,27549,5,172.12
34939,20135,25541,1,71.79
34940,9358,26573,3,74.06
34941,16090,24638,5,170.54
34942,9053,15284,1,46.86
34943,11364,16920,5,143.1
34944,24634,11803,4,90.69
34945,18639,16086,3,99.59
34946,27095,15467,1,24.75
34947,4002,2631,1,71.05
34948,10644,26912,4,21.92
34949,19034,19870,1,177.53
34950,8571,29297,4,59.68
34951,4971,24190,4,85.93
34952,15708,16033,3,100.07
34953,27975,18571,5,43.82
34954,8188,19764,1,24.53
34955,28444,17135,2,107.43
34956,7191,22854,4,146.29
34957,11712,20856,5,55.38
34958,19538,28922,1,141.78
34959,26383,27589,5,148.87
34960,24877,4486,3,155.0
34961,29623,28213,2,39.31
34962,26970,17602,5,21.49
34963,21631,18052,1,98.09
34964,24805,4077,4,111.33
34965,14941,10389,4,151.54
34966,11751,26375,2,51.24
34967,26856,18164,4,145.22
34968,16774,29754,2,26.8
34969,5851,25861,1,197.93
34970,2176,22005,4,20.73
34971,5184,14228,3,152.1
34972,13212,3827,3,185.12
34973,13101,7922,4,32.59
34974,25586,18382,5,166.85
34975,29334,1905,1,61.91
34976,28751,23171,5,177.51
34977,3329,26318,2,143.45
34978,19810,1546,5,178.46
34979,25282,25055,1,62.44
34980,15886,569,1,140.45
34981,23211,18000,4,197.59
34982,11214,20358,4,56.15
34983,6677,23220,5,184.88
34984,15498,20710,3,161.73
34985,10640,7937,3,185.13
34986,28949,1347,3,114.55
34987,12736,17047,1,144.72
34988,8816,3129,5,140.73
34989,840,10104,1,31.54
34990,21891,8862,1,128.95
34991,4175,16300,1,166.86
34992,2207,16928,5,124.18
34993,16704,21058,4,29.23
34994,18797,28753,1,147.85
34995,27513,3249,2,192.91
34996,15605,18341,4,190.68
34997,27600,18078,2,187.11
34998,3925,10735,4,189.96
34999,12058,4582,3,76.1
35000,17948,8117,2,34.88
35001,22154,15008,1,86.7
35002,10724,1561,4,117.16
35003,10816,16616,4,37.54
35004,26360,4732,2,175.74
35005,28417,586,1,76.43
35006,18049,7498,4,92.16
35007,5313,20260,2,97.5
35008,20256,16898,3,36.66
35009,23174,1998,4,196.17
35010,22276,1505,2,53.13
35011,11337,25553,2,64.76
35012,12337,29562,5,128.93
35013,48,7614,2,173.39
35014,23920,6565,4,112.29
35015,10276,18003,2,188.24
35016,13693,28035,2,57.95
35017,8109,20689,4,30.02
35018,12311,10555,3,112.07
35019,23181,8964,4,138.62
35020,13188,26612,2,174.92
35021,17842,13526,2,63.24
35022,7081,20642,4,111.6
35023,5951,17181,4,190.96
35024,23733,3353,3,30.87
35025,26519,24323,5,92.62
35026,4399,19032,5,130.61
35027,24263,15118,5,101.35
35028,2467,16770,4,24.59
35029,19955,10405,2,89.39
35030,10949,16047,3,65.94
35031,3205,15873,1,171.61
35032,17779,24004,4,67.05
35033,25772,28465,4,81.03
35034,753,21074,4,171.58
35035,20174,13839,3,56.12
35036,18071,18896,2,86.1
35037,22976,14215,2,36.03
35038,26044,11613,5,120.09
35039,26560,29679,4,43.1
35040,10615,24744,2,138.72
35041,10258,7413,5,24.95
35042,1042,12705,1,95.93
35043,9146,4882,3,199.18
35044,6479,25899,3,133.78
35045,24769,16573,5,170.7
35046,17912,24337,5,199.04
35047,13059,25611,3,68.48
35048,6419,11805,4,148.32
35049,6743,5621,1,70.77
35050,23619,5899,3,39.56
35051,22275,9662,5,178.02
35052,11923,23395,3,199.6
35053,6567,29244,4,39.5
35054,23302,11280,4,139.24
35055,1824,17638,1,65.23
35056,9915,12950,5,76.85
35057,7580,22578,4,112.76
35058,26772,19597,2,149.24
35059,27555,9620,3,64.3
35060,2695,11119,3,31.22
35061,29178,937,5,186.38
35062,18963,6640,3,171.41
35063,20694,20664,1,134.13
35064,29526,6015,3,174.19
35065,25939,14672,3,155.23
35066,25687,16667,4,184.55
35067,1848,23628,4,28.96
35068,12914,19714,3,68.96
35069,3520,21746,5,191.48
35070,19290,26903,2,160.37
35071,10350,7575,4,187.0
35072,2226,7407,5,86.37
35073,2946,11094,1,33.86
35074,1271,9298,3,179.92
35075,22711,10839,3,139.33
35076,29693,28839,3,46.95
35077,11454,18159,5,85.4
35078,23050,9811,3,168.48
35079,4888,6191,4,156.25
35080,2436,21569,2,180.07
35081,17510,7775,3,177.93
35082,1847,27605,4,79.15
35083,1491,23542,3,33.53
35084,25952,20699,2,176.16
35085,23533,19348,5,102.68
35086,18483,18707,4,142.25
35087,27045,29230,1,31.83
35088,7778,7005,2,60.91
35089,607,28304,1,135.98
35090,5321,23781,3,122.18
35091,22351,15820,3,179.03
35092,13768,28037,4,73.13
35093,1386,17080,3,102.11
35094,21292,5182,5,125.11
35095,20824,8819,1,148.07
35096,16160,22572,1,185.65
35097,12158,8149,3,126.85
35098,28698,1816,5,66.74
35099,611,18924,5,186.9
35100,278,12809,3,30.53
35101,29786,8294,4,100.14
35102,19671,27396,3,60.12
35103,20943,4496,3,103.62
35104,20888,7353,3,20.86
35105,12034,14075,2,191.72
35106,27112,4537,5,34.45
35107,14184,17288,1,162.22
35108,7483,26033,2,62.23
35109,17019,7136,3,190.8
35110,27610,22293,4,113.42
35111,23069,15711,4,119.14
35112,17144,8757,1,164.56
35113,27437,29411,3,44.0
35114,3633,5421,3,119.27
35115,2414,26470,4,55.94
35116,28215,23249,4,36.66
35117,6928,24621,2,168.99
35118,10214,4956,2,131.42
35119,16259,7970,5,160.32
35120,14287,2591,1,45.93
35121,19847,1143,2,74.5
35122,16923,20239,1,155.64
35123,26816,10523,2,181.64
35124,15963,17076,1,157.87
35125,19370,29057,1,147.06
35126,24360,27696,2,162.7
35127,2873,25766,1,129.94
35128,12374,18243,4,74.3
35129,2931,19571,2,117.29
35130,1949,6498,2,106.56
35131,15186,13525,1,163.25
35132,25789,8602,1,147.12
35133,24526,6949,3,98.09
35134,19259,9537,5,26.4
35135,354,22847,2,20.12
35136,27100,11137,2,52.34
35137,16585,723,3,166.35
35138,26378,5757,3,33.84
35139,23036,23620,5,45.11
35140,16695,9445,1,189.22
35141,1715,5536,5,66.68
35142,7779,9558,5,40.29
35143,11103,7817,5,68.7
35144,13431,2047,1,82.34
35145,7977,1727,1,56.6
35146,1924,5418,2,52.26
35147,29759,13190,1,101.37
35148,16763,6333,2,118.02
35149,28862,413,2,122.64
35150,23498,15523,2,23.85
35151,12096,23978,4,125.7
35152,689,23758,1,43.96
35153,26410,1871,3,177.36
35154,15415,9222,3,171.41
35155,8522,6605,3,148.71
35156,25700,6495,5,129.82
35157,10934,3044,2,142.89
35158,29585,3511,5,135.86
35159,1100,9028,4,96.2
35160,4467,10693,2,186.35
35161,10373,16708,1,64.76
35162,8489,19203,5,119.82
35163,381,8335,3,176.57
35164,6169,4380,1,71.59
35165,16661,14582,4,146.14
35166,18714,10893,4,128.22
35167,14449,16699,4,199.53
35168,5969,27443,4,119.9
35169,23768,19147,2,96.11
35170,25975,24442,1,147.44
35171,19812,8152,1,85.69
35172,7993,19562,4,81.65
35173,26676,14351,1,108.56
35174,24749,29067,5,21.75
35175,12020,16491,4,148.81
35176,26911,19879,5,184.01
35177,20852,16790,1,102.42
35178,7235,6085,1,72.05
35179,13209,14504,5,195.02
35180,24578,5451,5,132.37
35181,26708,5477,4,139.64
35182,19562,25015,2,133.21
35183,26320,20865,1,130.52
35184,23922,16311,4,138.78
35185,22326,20402,4,114.21
35186,18482,26080,5,186.82
35187,18204,27348,5,89.88
35188,4908,27468,1,69.16
35189,10949,3375,3,143.5
35190,23415,25067,4,47.19
35191,27717,20795,5,80.86
35192,18929,8353,2,162.27
35193,22516,14965,4,195.69
35194,16976,999,4,120.0
35195,21423,17569,5,103.51
35196,2953,5229,2,155.49
35197,2386,18638,2,160.58
35198,29346,23081,1,51.49
35199,8516,22987,1,94.28
35200,19920,2604,3,147.28
35201,11168,20865,2,60.88
35202,18672,13946,4,191.52
35203,28924,25378,3,144.52
35204,6959,2329,5,161.85
35205,22286,12112,1,22.69
35206,21594,25933,3,177.49
35207,22043,18156,3,24.45
35208,23447,577,4,71.76
35209,9599,23012,4,175.06
35210,17513,29855,5,50.27
35211,10941,4741,3,70.95
35212,24729,1185,3,75.96
35213,10668,1170,1,105.4
35214,25229,8769,4,175.64
35215,4360,20804,2,82.38
35216,16609,1500,5,35.03
35217,88,13406,2,69.24
35218,19608,23696,5,57.29
35219,26984,16654,4,155.61
35220,28058,7586,2,40.85
35221,23929,22898,3,82.96
35222,22485,25661,1,142.59
35223,18278,22245,1,103.51
35224,19736,29654,1,118.54
35225,23714,20512,3,84.02
35226,5034,12401,3,185.89
35227,22116,18072,5,56.58
35228,9191,27219,1,32.92
35229,25822,3895,3,182.45
35230,23766,3118,1,195.64
35231,11553,27819,3,108.72
35232,28964,24960,4,191.74
35233,15891,11071,5,134.14
35234,9855,8488,3,89.39
35235,21142,4469,2,129.73
35236,9892,23991,3,181.57
35237,25802,27041,2,137.92
35238,17481,2501,1,72.07
35239,15643,9682,4,77.37
35240,12044,18371,2,73.26
35241,1540,12526,1,22.45
35242,23668,26332,1,121.41
35243,12699,3330,2,168.84
35244,8260,27021,5,191.64
35245,14113,18843,2,39.77
35246,16583,10992,2,105.16
35247,24329,25119,2,37.41
35248,20371,10357,1,21.96
35249,23608,8569,3,79.06
35250,21346,20440,3,48.65
35251,16589,1771,3,141.28
35252,1676,23445,5,197.44
35253,52,22067,3,45.49
35254,21571,25939,3,88.27
35255,13784,21659,4,21.35
35256,9661,13688,5,53.37
35257,168,6800,2,25.29
35258,13632,26528,2,114.0
35259,19,20950,4,182.42
35260,2876,29233,1,148.34
35261,4125,22874,2,24.95
35262,6003,3466,4,32.43
35263,27596,12975,1,120.85
35264,14323,10464,5,46.19
35265,15417,11959,4,134.64
35266,8394,13007,4,106.18
35267,5613,26066,1,107.63
35268,13482,12517,5,39.6
35269,22029,6213,4,73.66
35270,6079,10901,1,91.7
35271,6313,3286,2,74.06
35272,20823,28800,4,159.71
35273,9185,1307,1,21.52
35274,16201,3153,1,108.06
35275,14851,3745,1,185.18
35276,26019,18139,5,68.89
35277,7203,2593,2,109.8
35278,28194,28136,2,62.87
35279,7306,26540,3,31.16
35280,5919,14043,4,140.23
35281,26656,11370,1,139.15
35282,27208,27387,2,71.06
35283,11884,8507,4,153.08
35284,17253,9339,1,48.0
35285,20349,26075,5,143.53
35286,29219,29513,2,41.81
35287,13449,5983,2,149.17
35288,29149,24930,3,198.04
35289,23679,22453,5,70.61
35290,22081,13215,2,160.94
35291,25471,21329,3,168.41
35292,18366,15551,1,104.89
35293,629,2207,3,153.32
35294,22562,26410,5,47.54
35295,19704,18974,5,45.01
35296,968,17085,3,165.6
35297,920,22509,2,157.43
35298,24543,10914,3,136.92
35299,22071,18361,3,100.1
35300,12563,12103,3,32.47
35301,17745,16244,1,166.55
35302,20289,11004,3,53.25
35303,8976,27578,1,184.84
35304,24187,24741,4,148.21
35305,18560,21987,5,20.74
35306,5764,8567,5,116.9
35307,3203,22987,2,134.52
35308,4190,3090,4,162.64
35309,19801,1871,5,151.04
35310,11138,23048,1,120.49
35311,27737,3393,5,193.77
35312,3165,4069,1,25.9
35313,25129,27140,3,21.06
35314,28439,11942,3,78.62
35315,28710,13514,4,35.32
35316,8548,29018,4,134.32
35317,21930,6577,5,34.14
35318,10298,6649,1,74.61
35319,9112,22727,1,130.03
35320,5520,2276,5,91.34
35321,8557,1393,3,31.96
35322,7758,25521,1,164.14
35323,3756,16118,2,68.67
35324,22217,23884,5,100.18
35325,10465,5551,2,147.7
35326,9628,18688,3,69.29
35327,28683,11393,3,125.2
35328,3794,20724,1,145.8
35329,8691,9917,3,36.61
35330,14305,11213,1,190.54
35331,19632,4691,3,106.29
35332,8129,10591,1,143.53
35333,14100,28410,5,76.39
35334,5144,2706,1,180.7
35335,20874,21493,5,41.75
35336,18158,18739,5,66.85
35337,2484,17601,3,195.99
35338,7473,25608,5,83.33
35339,10214,18620,3,30.12
35340,24913,6573,5,164.34
35341,9073,28112,1,128.08
35342,26324,27876,5,156.22
35343,10137,7637,4,177.78
35344,9055,12756,4,80.33
35345,27088,7867,1,139.22
35346,13518,28520,2,126.12
35347,11100,24083,2,181.64
35348,6252,25620,5,125.37
35349,2204,2594,1,146.49
35350,25808,6650,4,183.7
35351,25597,25725,3,192.54
35352,5973,22122,5,145.69
35353,21420,1411,4,135.79
35354,5324,25165,2,34.65
35355,12049,10002,4,25.28
35356,26673,19734,5,137.78
35357,28920,26947,4,115.51
35358,12980,5974,2,94.75
35359,1675,15651,3,163.93
35360,16712,19272,4,102.04
35361,4379,8949,3,184.93
35362,11803,4741,1,70.76
35363,18135,23148,4,150.09
35364,24690,21756,3,57.85
35365,1845,2832,3,56.03
35366,24986,3573,2,81.87
35367,25153,22274,4,114.53
35368,6005,20465,1,165.5
35369,13346,20251,4,91.07
35370,23169,25387,1,92.27
35371,14829,687,2,100.46
35372,21,21284,2,160.04
35373,6425,28042,4,156.14
35374,20369,22053,2,119.57
35375,28266,28741,4,156.98
35376,15448,3171,2,50.7
35377,3260,10115,1,192.34
35378,28705,27239,4,98.67
35379,7522,27690,5,26.8
35380,12214,1935,5,138.75
35381,2471,1814,1,77.03
35382,28836,6472,3,97.39
35383,6396,11371,1,29.24
35384,20056,26096,2,33.64
35385,20151,9683,2,169.63
35386,5514,3084,4,136.53
35387,19899,28676,4,50.89
35388,16822,2477,1,150.9
35389,12983,23592,3,197.7
35390,11792,21688,5,136.4
35391,23357,29500,2,62.16
35392,15516,12413,3,174.63
35393,9923,2539,2,68.53
35394,17346,26804,5,71.18
35395,29792,25206,1,186.87
35396,6524,11808,5,123.43
35397,11147,28640,1,193.67
35398,17495,3447,1,28.91
35399,721,26035,5,59.94
35400,27599,21611,1,54.97
35401,25103,24036,2,31.4
35402,21578,29037,5,59.65
35403,22542,17878,2,20.62
35404,25180,7345,1,110.7
35405,9364,9804,2,193.38
35406,28996,18131,3,91.71
35407,20934,12438,2,114.38
35408,6583,25359,4,125.38
35409,10408,13372,5,192.38
35410,10904,2779,3,183.52
35411,20058,7348,4,136.51
35412,13541,12500,2,122.38
35413,24116,2542,3,163.34
35414,20414,25689,5,174.76
35415,17150,8599,3,49.68
35416,17126,25492,2,36.27
35417,10432,1764,1,157.53
35418,21803,8995,3,157.12
35419,29888,20710,3,142.21
35420,20530,9880,5,178.45
35421,2164,12950,2,86.73
35422,14459,27856,2,177.81
35423,6060,21144,1,180.83
35424,21182,19984,4,157.46
35425,52,27821,4,66.96
35426,4779,11466,4,44.43
35427,984,20423,2,149.37
35428,20931,4542,1,129.84
35429,6397,8812,2,124.4
35430,4857,9764,4,45.08
35431,24140,12289,3,44.47
35432,29590,18205,2,179.92
35433,18851,28753,2,55.03
35434,6594,11295,2,195.63
35435,14914,1535,4,28.96
35436,13300,10931,5,28.99
35437,22695,20489,1,39.08
35438,22063,21647,1,90.17
35439,5947,4717,4,38.68
35440,18875,16724,3,53.65
35441,19215,17165,4,93.84
35442,15698,27093,2,193.09
35443,14286,6221,3,125.51
35444,21152,25653,5,120.29
35445,2307,21059,3,167.08
35446,17615,16358,1,168.46
35447,28485,29267,3,57.08
35448,1768,17305,4,114.42
35449,9111,6522,4,80.6
35450,21022,21630,5,147.41
35451,19665,3955,3,163.24
35452,4819,5255,1,192.55
35453,24858,24721,5,142.69
35454,15877,19752,5,128.58
35455,27078,12592,3,164.91
35456,11632,3948,3,56.08
35457,19722,4636,3,95.84
35458,21434,29677,2,197.28
35459,1981,28604,2,44.53
35460,27790,4841,2,28.56
35461,2903,26686,3,51.59
35462,9906,12059,5,150.36
35463,27110,29848,5,59.3
35464,21568,29041,5,182.21
35465,14147,5477,1,119.8
35466,20110,10899,3,92.37
35467,7348,97,4,191.9
35468,9595,5121,4,116.21
35469,21372,24982,4,25.67
35470,26127,9447,3,51.55
35471,1285,21654,1,131.17
35472,2015,9605,2,115.22
35473,16479,12044,2,164.0
35474,15415,19955,3,75.35
35475,29707,326,2,33.74
35476,18125,934,2,192.95
35477,14651,24411,5,80.04
35478,115,21389,1,146.1
35479,8279,15315,5,134.84
35480,4374,8603,5,63.31
35481,20287,23081,4,49.38
35482,12609,3610,1,150.55
35483,4198,7250,1,145.4
35484,3380,22602,3,173.3
35485,23428,1569,1,102.93
35486,28388,21395,3,197.19
35487,3371,5439,1,115.3
35488,22435,25787,1,77.74
35489,13793,6745,5,27.02
35490,19415,1159,3,169.38
35491,17654,4455,2,83.07
35492,23288,8007,1,125.21
35493,6140,490,3,117.11
35494,15042,8728,3,50.2
35495,2142,17716,3,39.28
35496,25247,2718,4,115.02
35497,4468,20358,4,29.24
35498,7913,6870,5,123.17
35499,14720,16541,3,188.47
35500,17415,9118,1,54.98
35501,18962,26012,5,164.97
35502,8658,3174,2,57.78
35503,22224,342,1,44.87
35504,14649,25214,2,72.23
35505,28666,5409,3,130.4
35506,13065,20357,5,111.85
35507,26347,17975,1,33.17
35508,12721,4781,4,137.31
35509,3743,27078,2,133.27
35510,7193,12846,5,118.15
35511,5112,24118,3,151.74
35512,18146,22484,3,160.45
35513,28492,9773,4,63.24
35514,23136,15570,5,74.87
35515,8799,11205,4,50.3
35516,1992,8585,1,45.31
35517,9114,23161,4,79.6
35518,17660,1539,1,128.17
35519,12881,28487,4,28.05
35520,9238,23852,4,170.9
35521,14769,2722,3,104.5
35522,10898,4727,2,100.53
35523,13878,2201,2,30.34
35524,25489,20911,3,62.52
35525,25486,20621,1,100.91
35526,26093,14676,5,139.4
35527,5593,19340,5,30.75
35528,16799,7857,1,182.95
35529,24094,9153,5,129.12
35530,5916,23235,4,176.38
35531,3256,4189,3,176.19
35532,18218,20397,2,184.16
35533,353,115,3,181.11
35534,19088,20235,3,95.08
35535,17985,23771,4,199.83
35536,6399,27980,1,69.45
35537,6376,1861,5,96.41
35538,23882,15988,2,70.61
35539,11692,4014,2,178.67
35540,28522,18673,1,87.09
35541,15412,18406,4,24.52
35542,13804,28152,4,54.23
35543,14958,2461,3,49.87
35544,6745,13999,4,60.24
35545,14482,6159,2,22.01
35546,5021,15683,5,39.53
35547,25901,12922,1,122.16
35548,24953,11377,3,49.07
35549,23000,23109,2,141.79
