id_pagamento,id_pedido,forma_pagamento,valor_total,data
19873,22532,Boleto,49.55,2022-07-31
19874,12342,Boleto,233.15,2023-03-09
19875,29364,Cartão,220.06,2022-09-17
19876,23673,Pix,472.35,2023-04-05
19877,7173,Boleto,323.29,2024-07-21
19878,13467,Boleto,36.15,2023-09-14
19879,10002,Boleto,461.74,2024-03-22
19880,517,Boleto,223.55,2025-04-28
19881,16420,Boleto,150.28,2024-09-04
19882,26679,Pix,494.51,2024-09-12
19883,27458,Boleto,190.36,2024-10-16
19884,5878,Pix,286.71,2024-12-22
19885,9171,Cartão,247.7,2025-03-14
19886,9177,Boleto,441.46,2024-07-18
19887,11801,Cartão,233.83,2022-09-17
19888,19474,Boleto,323.65,2023-10-24
19889,2131,Boleto,186.75,2023-10-05
19890,27472,Pix,102.84,2023-04-03
19891,28199,Cartão,236.93,2023-09-29
19892,28647,Boleto,118.34,2022-07-14
19893,24258,Cartão,47.78,2022-08-16
19894,5543,Boleto,185.64,2025-01-10
19895,23420,Boleto,106.35,2025-01-11
19896,16455,Cartão,163.93,2023-08-20
19897,8337,Pix,438.91,2024-03-29
19898,26201,Boleto,443.97,2023-05-22
19899,24731,Boleto,210.74,2023-06-08
19900,28287,Boleto,92.59,2022-07-10
19901,2954,Pix,324.75,2024-08-03
19902,22037,Cartão,45.88,2023-10-25
19903,20801,Pix,488.93,2025-02-02
19904,18919,Boleto,309.78,2023-02-03
19905,22457,Boleto,350.4,2022-09-07
19906,24067,Pix,235.28,2022-11-08
19907,19263,Cartão,192.74,2022-09-11
19908,20539,Cartão,252.52,2023-06-24
19909,14635,Pix,222.16,2024-05-01
19910,21482,Cartão,285.73,2024-08-06
19911,3674,Boleto,228.13,2023-03-23
19912,8998,Boleto,233.12,2023-03-02
19913,18237,Pix,380.06,2024-02-28
19914,29922,Cartão,452.16,2024-05-11
19915,23319,Pix,460.15,2024-12-03
19916,18279,Boleto,127.32,2025-01-22
19917,14747,Pix,334.48,2022-12-26
19918,28947,Pix,354.02,2022-06-11
19919,5523,Boleto,119.73,2024-08-07
19920,10287,Boleto,489.45,2023-02-08
19921,18761,Cartão,433.85,2023-01-25
19922,28324,Cartão,344.88,2022-10-20
19923,2570,Boleto,225.03,2024-06-11
19924,28927,Boleto,256.64,2025-02-05
19925,5323,Boleto,75.61,2024-06-30
19926,19531,Pix,223.51,2022-06-15
19927,9378,Pix,198.49,2025-04-09
19928,19565,Boleto,171.85,2025-01-20
19929,24723,Cartão,215.14,2025-04-24
19930,15860,Boleto,350.27,2024-05-17
19931,21297,Pix,61.81,2024-12-01
19932,13536,Pix,338.66,2023-10-17
19933,23452,Boleto,499.02,2023-08-31
19934,8416,Cartão,386.39,2023-01-04
19935,24779,Pix,214.7,2023-11-13
19936,24693,Cartão,227.28,2023-12-26
19937,12369,Pix,283.29,2023-01-24
19938,5419,Cartão,80.76,2024-12-26
19939,746,Pix,72.36,2022-10-04
19940,25366,Pix,354.05,2022-11-09
19941,14938,Cartão,233.85,2024-02-21
19942,29654,Boleto,322.28,2024-08-09
19943,23231,Boleto,466.9,2022-12-04
19944,5779,Boleto,124.63,2024-01-31
19945,7572,Pix,217.67,2022-09-26
19946,16805,Pix,286.93,2025-05-30
19947,16788,Boleto,223.9,2024-10-04
19948,24344,Pix,117.91,2024-08-21
19949,11793,Boleto,197.76,2024-11-03
19950,23635,Boleto,263.47,2025-03-31
19951,26129,Cartão,423.47,2023-02-28
19952,28709,Pix,229.54,2025-02-25
19953,2050,Pix,429.01,2022-10-06
19954,5601,Pix,353.92,2024-03-15
19955,15891,Cartão,483.64,2025-06-01
19956,11817,Boleto,388.39,2023-04-22
19957,14287,Pix,76.36,2025-03-22
19958,22835,Pix,438.13,2024-01-18
19959,12324,Pix,54.69,2022-12-10
19960,27105,Boleto,209.16,2024-05-05
19961,21657,Pix,311.63,2023-12-31
19962,7433,Pix,318.54,2024-07-02
19963,22278,Cartão,167.81,2022-12-23
19964,16545,Cartão,214.93,2025-03-24
19965,22371,Boleto,281.6,2024-10-13
19966,13088,Cartão,179.27,2022-10-11
19967,2593,Pix,329.27,2023-12-31
19968,19681,Pix,490.47,2025-03-06
19969,11418,Cartão,93.27,2023-05-20
19970,3228,Boleto,111.53,2023-05-28
19971,18058,Boleto,275.86,2023-09-11
19972,1709,Cartão,352.68,2025-02-03
19973,28950,Pix,378.02,2025-04-19
19974,16870,Pix,339.2,2024-02-18
19975,18694,Pix,268.53,2022-12-19
19976,19051,Pix,354.26,2023-03-19
19977,800,Pix,293.47,2023-01-07
19978,11623,Pix,94.71,2022-10-28
19979,12929,Pix,320.17,2024-10-03
19980,23555,Cartão,218.77,2025-01-06
19981,22027,Pix,45.42,2024-07-29
19982,18472,Pix,87.48,2022-06-11
19983,16760,Cartão,489.1,2023-08-09
19984,9756,Pix,483.59,2024-10-30
19985,18326,Boleto,339.71,2025-02-24
19986,9175,Pix,251.44,2023-10-09
19987,11247,Boleto,483.46,2024-03-08
19988,21806,Pix,140.64,2025-04-14
19989,25334,Pix,421.3,2024-11-28
19990,859,Boleto,160.61,2022-12-19
19991,26572,Cartão,175.85,2023-03-30
19992,4267,Boleto,482.21,2023-08-24
19993,15116,Pix,347.07,2025-01-28
19994,6260,Pix,91.23,2023-02-07
19995,20278,Boleto,238.4,2023-02-19
19996,1705,Pix,44.66,2023-07-01
19997,8413,Cartão,377.49,2024-11-30
19998,24086,Cartão,370.57,2023-04-18
19999,29501,Cartão,386.41,2022-06-18
20000,18047,Pix,416.78,2025-05-13
20001,14245,Pix,237.57,2023-09-12
20002,21634,Pix,124.37,2024-09-09
20003,507,Boleto,468.66,2023-07-02
20004,24944,Cartão,462.51,2023-04-03
20005,7285,Boleto,118.06,2025-01-19
20006,29498,Boleto,84.7,2022-10-18
20007,18721,Boleto,51.45,2024-05-31
20008,9584,Pix,392.12,2023-01-15
20009,7228,Cartão,351.28,2023-10-26
20010,8974,Pix,329.11,2024-02-12
20011,16842,Pix,462.5,2023-09-11
20012,7454,Pix,389.37,2024-01-02
20013,15296,Pix,50.73,2024-02-21
20014,21383,Pix,236.26,2023-10-26
20015,20575,Pix,476.08,2023-01-02
20016,24591,Boleto,404.61,2024-09-05
20017,9941,Boleto,434.28,2023-05-28
20018,24519,Pix,303.06,2023-07-28
20019,1079,Cartão,437.71,2022-10-09
20020,21388,Boleto,283.2,2023-02-07
20021,29325,Pix,276.89,2023-07-23
20022,12334,Boleto,253.89,2024-02-22
20023,26621,Boleto,72.52,2024-11-22
20024,14825,Pix,30.88,2022-07-03
20025,10172,Pix,190.92,2022-11-21
20026,23609,Cartão,381.75,2025-03-12
20027,4170,Pix,247.06,2024-07-21
20028,2368,Pix,488.19,2025-03-05
20029,7993,Boleto,196.81,2025-02-25
20030,5010,Pix,448.8,2023-02-26
20031,28537,Pix,339.41,2023-11-25
20032,16705,Cartão,339.01,2024-06-14
20033,10877,Pix,282.14,2025-01-21
20034,11777,Cartão,446.07,2022-09-07
20035,7343,Boleto,483.33,2024-03-05
20036,20965,Pix,210.58,2023-10-30
20037,22492,Boleto,177.39,2023-04-18
20038,24625,Pix,382.54,2023-09-30
20039,19506,Pix,135.5,2022-12-09
20040,17446,Boleto,265.36,2024-08-11
20041,3537,Cartão,362.86,2025-04-29
20042,23335,Cartão,377.26,2023-05-25
20043,16650,Cartão,154.27,2025-02-10
20044,22642,Cartão,239.37,2023-02-15
20045,6729,Cartão,35.87,2025-05-22
20046,21505,Cartão,193.1,2023-08-25
20047,4899,Pix,283.31,2025-02-17
20048,24885,Cartão,225.79,2022-08-23
20049,12242,Pix,225.4,2025-03-10
20050,26722,Cartão,202.78,2023-04-02
20051,21583,Pix,438.86,2024-10-25
20052,560,Pix,30.53,2024-07-05
20053,12738,Cartão,110.52,2024-04-12
20054,15938,Cartão,250.86,2022-09-08
20055,15826,Pix,342.78,2023-10-02
20056,6842,Cartão,414.0,2025-03-26
20057,29701,Cartão,141.15,2025-01-08
20058,8316,Pix,197.31,2024-06-09
20059,9009,Pix,252.77,2024-11-29
20060,4738,Pix,320.27,2025-03-08
20061,18065,Boleto,318.02,2024-01-08
20062,3308,Pix,259.47,2022-11-25
20063,12880,Pix,81.07,2023-11-08
20064,17054,Boleto,308.46,2025-05-20
20065,10313,Boleto,241.52,2023-02-28
20066,20636,Boleto,416.52,2022-12-02
20067,8595,Boleto,266.99,2024-01-23
20068,7032,Cartão,475.23,2025-05-30
20069,13439,Pix,121.73,2024-09-04
20070,21467,Cartão,99.31,2024-02-25
20071,18292,Pix,93.34,2024-02-29
20072,25845,Pix,293.55,2023-10-03
20073,10704,Cartão,468.46,2022-12-29
20074,5699,Boleto,31.21,2023-04-28
20075,12581,Pix,292.44,2023-04-25
20076,1624,Cartão,171.65,2025-03-03
20077,26600,Pix,146.56,2023-10-22
20078,4984,Cartão,238.65,2024-01-02
20079,14197,Pix,96.03,2022-12-14
20080,14554,Cartão,53.45,2023-12-07
20081,29808,Boleto,121.3,2024-07-26
20082,18633,Cartão,297.63,2025-04-03
20083,22161,Pix,240.54,2024-08-05
20084,26780,Boleto,64.69,2023-06-15
20085,16264,Pix,309.28,2023-12-28
20086,13687,Boleto,294.01,2023-07-26
20087,24100,Pix,158.6,2023-03-11
20088,13644,Pix,261.18,2024-08-21
20089,24833,Cartão,297.97,2025-01-28
20090,8286,Boleto,323.34,2023-11-11
20091,17687,Boleto,30.55,2024-05-13
20092,8979,Pix,351.79,2024-12-11
20093,10012,Cartão,130.91,2023-01-25
20094,11048,Boleto,64.75,2024-05-06
20095,29041,Boleto,229.89,2024-01-01
20096,19800,Cartão,485.57,2023-11-26
20097,4967,Pix,404.12,2024-03-16
20098,23734,Boleto,217.82,2022-08-07
20099,23292,Pix,386.41,2023-02-12
20100,3544,Cartão,210.82,2023-05-08
20101,24504,Pix,474.08,2023-07-23
20102,18955,Pix,374.46,2025-02-22
20103,13412,Pix,498.93,2024-12-10
20104,11217,Boleto,397.33,2024-04-05
20105,7583,Pix,261.8,2023-07-16
20106,10756,Cartão,56.81,2023-09-29
20107,22257,Pix,125.63,2022-12-24
20108,20696,Cartão,124.95,2025-01-17
20109,1377,Pix,315.59,2022-10-27
20110,10143,Pix,406.0,2025-01-18
20111,27201,Boleto,329.75,2023-11-10
20112,19841,Pix,473.28,2025-01-22
20113,1665,Boleto,64.83,2022-11-09
20114,19976,Pix,73.15,2022-09-01
20115,13022,Boleto,432.28,2024-05-23
20116,22329,Cartão,424.34,2023-12-15
20117,15558,Cartão,299.21,2023-11-11
20118,16408,Cartão,470.64,2024-01-10
20119,29732,Boleto,419.3,2024-10-16
20120,17728,Boleto,433.84,2022-12-24
20121,4644,Cartão,255.69,2024-07-12
20122,23947,Boleto,301.35,2024-03-19
20123,16171,Boleto,196.98,2022-12-12
20124,12817,Boleto,254.6,2024-01-02
20125,12371,Boleto,274.27,2023-08-14
20126,5167,Boleto,93.19,2023-12-04
20127,26158,Boleto,303.62,2023-07-21
20128,28036,Pix,312.56,2022-12-02
20129,18055,Cartão,315.35,2025-03-06
20130,5248,Cartão,447.9,2022-10-10
20131,4077,Pix,257.47,2022-12-21
20132,29148,Boleto,317.81,2022-10-19
20133,25314,Cartão,135.34,2024-08-24
20134,16545,Pix,302.13,2025-04-16
20135,26760,Pix,396.48,2024-07-11
20136,2228,Pix,413.4,2024-01-12
20137,25411,Cartão,470.76,2022-12-27
20138,3395,Cartão,206.89,2023-08-15
20139,24195,Pix,416.8,2024-01-28
20140,21545,Boleto,335.45,2024-12-01
20141,5150,Boleto,244.7,2023-12-04
20142,9814,Cartão,434.03,2023-03-16
20143,1306,Pix,177.47,2023-10-29
20144,11879,Pix,337.2,2024-03-28
20145,3665,Pix,462.5,2025-01-11
20146,20532,Cartão,277.71,2022-08-31
20147,19101,Boleto,288.97,2024-07-13
20148,10080,Cartão,252.45,2024-05-23
20149,20042,Boleto,291.94,2024-10-22
20150,9217,Cartão,334.92,2025-04-10
20151,24503,Cartão,175.78,2022-07-02
20152,13115,Cartão,401.48,2022-09-05
20153,23230,Cartão,126.37,2025-01-16
20154,18061,Pix,214.93,2024-06-16
20155,22659,Boleto,408.99,2024-04-10
20156,20052,Boleto,76.09,2023-10-15
20157,439,Pix,477.71,2023-09-21
20158,22710,Pix,141.01,2023-02-14
20159,9357,Cartão,126.77,2022-10-06
20160,15564,Boleto,221.54,2024-11-08
20161,23755,Pix,125.98,2024-01-24
20162,10696,Pix,218.56,2025-05-11
20163,22882,Boleto,258.11,2023-11-09
20164,2930,Boleto,329.11,2023-09-29
20165,6126,Boleto,422.45,2023-05-30
20166,108,Pix,435.57,2024-09-18
20167,12698,Boleto,260.42,2023-11-11
20168,16777,Cartão,170.23,2023-09-08
20169,17548,Pix,296.19,2023-11-08
20170,16732,Boleto,438.71,2023-03-21
20171,16401,Boleto,247.04,2024-12-10
20172,12597,Pix,388.24,2025-03-20
20173,1559,Cartão,203.86,2022-12-03
20174,3906,Boleto,484.89,2023-03-19
20175,13649,Pix,128.26,2025-05-30
20176,4123,Pix,197.46,2023-11-29
20177,17988,Pix,139.04,2022-07-12
20178,28207,Cartão,481.22,2023-02-16
20179,19973,Pix,370.92,2024-02-14
20180,15270,Boleto,240.61,2022-10-19
20181,3115,Cartão,296.69,2025-05-18
20182,1995,Boleto,463.29,2024-01-20
20183,8150,Boleto,68.72,2023-03-16
20184,5913,Cartão,143.53,2025-05-12
20185,14986,Cartão,279.61,2023-07-30
20186,5222,Cartão,300.95,2025-01-29
20187,9000,Cartão,145.35,2022-12-11
20188,25936,Pix,296.75,2025-04-09
20189,13759,Cartão,139.77,2024-04-05
20190,7097,Cartão,454.31,2024-03-11
20191,28914,Pix,481.88,2022-08-08
20192,24959,Boleto,495.47,2024-04-10
20193,20835,Cartão,342.55,2025-01-28
20194,28640,Pix,444.62,2024-11-17
20195,636,Boleto,260.47,2023-01-18
20196,10890,Boleto,222.49,2024-03-03
20197,6203,Boleto,457.94,2025-06-08
20198,25777,Boleto,351.67,2024-12-25
20199,8261,Boleto,424.16,2024-05-11
20200,2042,Boleto,357.78,2024-01-04
20201,21938,Cartão,134.75,2023-01-06
20202,21128,Pix,421.62,2025-02-02
20203,446,Boleto,62.23,2025-05-28
20204,23535,Cartão,132.15,2024-02-14
20205,5907,Pix,392.72,2022-07-25
20206,6113,Cartão,405.16,2025-04-07
20207,2477,Pix,240.03,2022-11-21
20208,20836,Boleto,41.68,2024-12-27
20209,24227,Cartão,171.0,2023-09-18
20210,23638,Boleto,230.62,2023-07-13
20211,9647,Cartão,421.84,2024-05-10
20212,26656,Pix,99.51,2024-04-07
20213,28584,Boleto,486.86,2023-01-16
20214,25230,Cartão,319.99,2024-07-20
20215,24509,Boleto,399.02,2025-01-18
20216,23870,Boleto,444.57,2024-10-17
20217,9631,Boleto,39.42,2022-09-26
20218,9131,Pix,151.34,2023-05-01
20219,25130,Cartão,103.11,2023-06-16
20220,1370,Cartão,170.0,2025-03-20
20221,12634,Cartão,110.69,2023-06-21
20222,19566,Pix,153.92,2022-07-26
20223,19020,Boleto,383.15,2024-10-03
20224,3463,Pix,205.34,2025-04-13
20225,28953,Boleto,169.94,2025-05-04
20226,18212,Pix,474.63,2023-01-13
20227,28700,Cartão,83.95,2024-06-27
20228,10394,Boleto,364.3,2022-06-20
20229,16098,Cartão,292.53,2025-03-03
20230,5612,Pix,414.41,2025-02-12
20231,15818,Pix,454.18,2025-05-10
20232,11505,Pix,417.52,2025-05-10
20233,3622,Boleto,197.64,2022-10-19
20234,15306,Boleto,85.27,2022-12-26
20235,20482,Boleto,361.51,2023-03-29
20236,475,Boleto,87.48,2024-03-18
20237,319,Pix,369.77,2022-10-11
20238,26632,Cartão,216.07,2025-02-09
20239,5597,Boleto,428.49,2024-05-01
20240,27471,Boleto,80.21,2024-12-01
20241,26054,Boleto,151.85,2022-11-23
20242,13312,Boleto,430.62,2023-07-25
20243,19070,Boleto,209.65,2025-02-27
20244,3508,Boleto,314.25,2024-07-04
20245,6591,Boleto,235.2,2022-09-26
20246,3557,Pix,181.66,2023-11-01
20247,23675,Cartão,195.35,2025-02-21
20248,20808,Boleto,312.5,2023-08-02
20249,15528,Cartão,315.56,2024-08-22
20250,26835,Pix,212.52,2025-02-06
20251,9904,Pix,470.6,2025-05-07
20252,5198,Boleto,177.36,2023-03-04
20253,22129,Cartão,446.99,2023-07-22
20254,23097,Pix,123.97,2023-05-04
20255,25373,Boleto,414.18,2024-05-19
20256,3979,Pix,402.84,2022-12-09
20257,18470,Pix,492.09,2022-08-30
20258,11727,Cartão,423.22,2023-10-04
20259,15506,Cartão,397.41,2024-11-16
20260,23635,Pix,455.55,2024-01-23
20261,12541,Boleto,271.29,2025-01-24
20262,28454,Pix,56.33,2024-09-20
20263,19275,Boleto,61.35,2023-11-23
20264,4750,Cartão,110.31,2023-11-29
20265,19043,Boleto,425.23,2023-11-03
20266,22507,Cartão,92.94,2024-11-15
20267,28050,Cartão,114.78,2023-09-19
20268,19272,Pix,317.14,2025-04-02
20269,20047,Pix,482.06,2024-08-26
20270,6077,Cartão,441.79,2024-02-03
20271,22158,Cartão,221.53,2023-06-14
20272,28663,Cartão,295.32,2022-06-10
20273,17284,Boleto,112.61,2022-10-19
20274,11922,Pix,84.4,2025-05-07
20275,14748,Boleto,459.79,2024-06-28
20276,28486,Boleto,44.57,2023-02-18
20277,8612,Boleto,453.24,2024-02-15
20278,30,Pix,401.47,2023-12-21
20279,3323,Pix,68.77,2024-12-02
20280,14692,Cartão,208.96,2023-05-25
20281,13744,Cartão,251.52,2023-03-17
20282,12767,Pix,178.45,2024-03-06
20283,29766,Pix,439.21,2023-11-27
20284,18692,Boleto,201.71,2022-06-13
20285,29661,Boleto,383.21,2023-01-26
20286,1610,Boleto,148.43,2023-06-03
20287,11141,Cartão,174.19,2024-05-26
20288,16899,Cartão,314.97,2023-01-29
20289,17400,Cartão,306.71,2023-07-06
20290,21888,Cartão,457.36,2022-11-19
20291,14823,Cartão,240.07,2025-04-27
20292,295,Pix,460.08,2022-07-27
20293,795,Pix,301.83,2025-05-13
20294,227,Pix,235.15,2023-08-11
20295,28108,Cartão,373.94,2022-10-06
20296,22654,Pix,269.9,2024-06-16
20297,26256,Boleto,279.3,2023-07-31
20298,5011,Cartão,476.56,2024-09-05
20299,2768,Pix,453.27,2024-08-19
20300,1264,Cartão,92.08,2022-11-12
20301,5960,Cartão,372.73,2025-05-31
20302,25406,Cartão,169.65,2022-11-06
20303,22863,Boleto,479.7,2024-02-27
20304,10336,Cartão,259.8,2022-07-22
20305,3361,Pix,392.67,2024-01-03
20306,17721,Pix,234.07,2025-04-16
20307,27957,Cartão,433.12,2022-11-10
20308,29276,Boleto,214.68,2025-03-05
20309,13019,Cartão,460.98,2023-08-11
20310,26438,Cartão,413.08,2022-06-22
20311,24184,Cartão,399.81,2025-04-09
20312,27263,Boleto,56.75,2024-05-01
20313,21683,Cartão,112.06,2023-03-06
20314,28655,Pix,383.5,2024-09-28
20315,24695,Cartão,77.78,2023-07-04
20316,6592,Boleto,146.01,2024-03-10
20317,3346,Pix,399.96,2022-07-29
20318,26890,Cartão,385.34,2025-05-01
20319,29347,Pix,388.56,2023-12-14
20320,11043,Pix,272.02,2023-03-29
20321,6870,Boleto,437.41,2022-06-13
20322,3103,Pix,279.38,2023-01-10
20323,17969,Pix,141.39,2022-07-07
20324,5880,Cartão,304.14,2025-04-04
20325,25597,Cartão,34.37,2025-03-19
20326,16282,Cartão,345.99,2022-09-03
20327,5989,Boleto,480.4,2025-05-07
20328,3596,Pix,264.5,2024-01-25
20329,16373,Pix,62.95,2024-11-29
20330,20817,Cartão,98.29,2023-02-13
20331,6315,Cartão,150.29,2022-07-17
20332,8379,Cartão,366.58,2024-10-26
20333,2955,Boleto,331.38,2023-04-04
20334,20957,Boleto,414.3,2024-10-03
20335,1424,Boleto,245.7,2024-01-15
20336,12862,Pix,144.16,2022-11-09
20337,4544,Pix,52.39,2024-01-16
20338,4499,Pix,71.23,2024-04-26
20339,29207,Pix,120.04,2022-06-26
20340,670,Cartão,223.63,2024-02-07
20341,11944,Cartão,458.96,2023-06-03
20342,20387,Pix,108.99,2024-08-18
20343,10348,Pix,455.95,2023-02-13
20344,16008,Pix,445.2,2022-07-28
20345,3668,Boleto,263.97,2024-12-08
20346,19232,Pix,370.57,2023-07-19
20347,26826,Pix,255.42,2023-06-21
20348,6511,Boleto,207.87,2025-03-13
20349,24484,Pix,414.72,2023-01-12
20350,9937,Cartão,52.19,2025-01-12
20351,4729,Boleto,361.33,2024-05-31
20352,28893,Pix,276.04,2024-05-28
20353,25570,Boleto,217.52,2023-07-23
20354,1897,Cartão,365.84,2024-03-26
20355,11263,Cartão,338.0,2022-10-13
20356,3591,Cartão,150.52,2025-04-21
20357,19512,Boleto,494.49,2023-05-24
20358,14282,Boleto,273.02,2023-06-08
20359,9274,Pix,34.46,2024-10-04
20360,9507,Pix,203.82,2023-05-27
20361,12461,Boleto,499.29,2023-08-15
20362,2645,Cartão,127.19,2023-02-11
20363,11049,Pix,290.42,2025-05-07
20364,7383,Cartão,414.31,2024-03-27
20365,15820,Pix,339.22,2024-08-22
20366,22262,Boleto,67.62,2023-07-15
20367,16146,Boleto,373.12,2024-04-30
20368,553,Boleto,256.79,2023-05-16
20369,15859,Cartão,312.02,2022-10-08
20370,3258,Cartão,359.53,2023-05-27
20371,15664,Cartão,230.99,2025-05-23
20372,17724,Cartão,282.98,2023-06-20
20373,18891,Cartão,392.68,2023-01-13
20374,13388,Pix,94.2,2024-10-11
20375,184,Boleto,56.87,2025-02-15
20376,29656,Boleto,440.96,2022-09-09
20377,17638,Pix,383.74,2023-12-29
20378,5282,Pix,323.8,2024-02-20
20379,22846,Boleto,314.27,2024-08-12
20380,24582,Boleto,66.41,2022-09-15
20381,24382,Boleto,433.76,2022-10-01
20382,5155,Pix,300.1,2025-03-14
20383,16020,Boleto,423.92,2024-06-15
20384,15828,Cartão,91.9,2024-06-05
20385,7893,Cartão,467.04,2023-09-30
20386,15457,Boleto,365.14,2022-07-23
20387,27,Pix,207.92,2024-06-07
20388,25335,Boleto,222.53,2024-04-15
20389,12142,Cartão,441.05,2023-07-23
20390,993,Boleto,340.16,2023-02-25
20391,14756,Boleto,47.58,2024-10-28
20392,13519,Pix,199.94,2024-04-07
20393,17839,Cartão,273.32,2024-01-03
20394,2400,Pix,121.19,2025-02-25
20395,15117,Pix,302.77,2022-08-14
20396,2282,Cartão,372.64,2022-12-13
20397,13335,Pix,312.54,2025-01-19
20398,10264,Cartão,244.66,2024-05-26
20399,12700,Pix,159.9,2024-01-18
20400,18002,Pix,293.63,2022-11-03
20401,12126,Pix,445.92,2023-01-13
20402,6075,Pix,153.99,2024-06-29
20403,443,Pix,238.62,2022-06-19
20404,27880,Boleto,456.67,2022-08-18
20405,22907,Cartão,345.58,2022-09-12
20406,29070,Boleto,72.71,2025-01-30
20407,4624,Pix,242.7,2023-07-10
20408,2067,Cartão,231.29,2022-09-24
20409,1007,Pix,42.89,2023-03-14
20410,2403,Pix,329.74,2024-04-03
20411,11056,Cartão,475.58,2024-11-20
20412,16181,Cartão,386.28,2024-06-16
20413,14647,Pix,36.57,2024-10-28
20414,22717,Boleto,141.39,2025-05-25
20415,20395,Boleto,342.63,2023-05-11
20416,13530,Boleto,231.84,2023-10-17
20417,4023,Cartão,90.94,2022-10-16
20418,16400,Cartão,471.24,2022-07-15
20419,26371,Boleto,292.95,2023-12-08
20420,19233,Pix,77.26,2023-03-22
20421,20230,Pix,141.6,2025-04-03
20422,20914,Boleto,213.92,2025-04-05
20423,17144,Boleto,388.69,2022-06-10
20424,24387,Pix,74.91,2024-12-08
20425,25643,Cartão,404.69,2025-05-20
20426,14083,Pix,190.18,2023-05-06
20427,1793,Boleto,50.41,2024-05-13
20428,14215,Cartão,446.3,2024-02-12
20429,1276,Boleto,471.42,2024-04-15
20430,25186,Pix,163.73,2025-03-26
20431,10823,Cartão,163.49,2024-09-26
20432,13885,Boleto,489.98,2023-04-01
20433,14215,Pix,485.54,2022-10-22
20434,23795,Pix,305.42,2023-02-23
20435,29298,Boleto,328.68,2024-03-24
20436,2389,Cartão,420.75,2023-06-20
20437,17052,Boleto,333.81,2022-08-01
20438,27947,Boleto,468.84,2023-03-04
20439,7186,Pix,33.76,2024-11-13
20440,17777,Pix,390.4,2023-09-16
20441,1063,Cartão,84.1,2025-02-07
20442,20014,Pix,235.22,2024-10-08
20443,24594,Boleto,32.6,2022-10-12
20444,29863,Cartão,188.1,2024-08-31
20445,15459,Cartão,140.25,2023-09-06
20446,9665,Boleto,360.25,2023-09-06
20447,10407,Pix,426.08,2023-08-23
20448,12320,Cartão,88.62,2024-10-31
20449,21652,Cartão,38.22,2022-09-06
20450,7784,Pix,246.38,2023-11-21
20451,111,Boleto,358.69,2025-01-02
20452,2263,Boleto,275.02,2024-02-28
20453,28146,Boleto,295.79,2023-01-03
20454,18351,Cartão,145.4,2025-01-23
20455,10105,Boleto,473.11,2024-02-19
20456,16022,Boleto,139.86,2024-03-16
20457,15552,Pix,271.56,2023-04-02
20458,742,Boleto,242.79,2023-12-18
20459,4948,Cartão,182.84,2025-03-19
20460,21807,Pix,340.34,2022-12-05
20461,10010,Cartão,338.3,2023-05-25
20462,16434,Pix,232.93,2023-03-27
20463,22668,Cartão,289.26,2024-01-29
20464,28496,Boleto,345.18,2024-07-20
20465,15492,Pix,156.39,2023-10-07
20466,27294,Pix,152.58,2024-01-25
20467,6356,Cartão,342.62,2023-02-20
20468,7085,Cartão,491.82,2025-05-31
20469,2365,Boleto,393.06,2023-01-30
20470,13521,Pix,450.43,2025-04-07
20471,17611,Pix,62.79,2023-02-06
20472,15450,Boleto,111.11,2023-01-14
20473,22303,Cartão,131.03,2024-10-11
20474,3726,Cartão,488.2,2024-03-07
20475,4498,Pix,136.63,2024-10-26
20476,10657,Pix,328.57,2024-07-01
20477,23739,Boleto,198.56,2024-10-06
20478,18669,Cartão,257.05,2023-05-04
20479,14363,Boleto,279.56,2022-08-22
20480,11915,Pix,66.92,2024-04-13
20481,21911,Cartão,455.73,2022-10-11
20482,28686,Pix,97.51,2024-10-02
20483,29090,Cartão,397.19,2024-04-07
20484,6635,Pix,121.99,2024-10-19
20485,11474,Cartão,264.1,2024-07-27
20486,12693,Boleto,387.57,2022-07-08
20487,9535,Cartão,393.08,2023-06-23
20488,17263,Pix,341.1,2023-03-22
20489,5868,Cartão,30.45,2023-07-25
20490,16218,Pix,440.54,2023-10-01
20491,17884,Pix,231.46,2025-04-03
20492,22976,Boleto,321.5,2024-05-21
20493,18554,Boleto,262.35,2023-01-16
20494,11999,Boleto,117.25,2023-12-26
20495,24762,Boleto,170.02,2025-03-28
20496,11786,Boleto,382.49,2024-10-16
20497,17811,Boleto,445.54,2024-01-15
20498,28299,Pix,155.08,2023-09-19
20499,19484,Pix,363.38,2023-08-01
20500,16146,Pix,307.39,2025-02-27
20501,26146,Pix,240.85,2024-07-04
20502,16795,Boleto,37.05,2025-03-28
20503,3356,Pix,345.84,2023-09-27
20504,26300,Cartão,198.01,2023-11-20
20505,19448,Cartão,407.23,2023-01-29
20506,22529,Boleto,191.39,2024-02-04
20507,2803,Cartão,211.78,2025-01-02
20508,9089,Boleto,429.7,2024-10-11
20509,24482,Cartão,253.31,2023-10-01
20510,13657,Boleto,363.57,2023-12-05
20511,1588,Boleto,436.85,2024-12-03
20512,23966,Boleto,291.76,2023-10-11
20513,7522,Pix,79.18,2023-10-24
20514,11352,Pix,160.65,2022-06-30
20515,25411,Cartão,352.59,2022-10-08
20516,27391,Boleto,79.55,2022-10-11
20517,22905,Cartão,478.4,2024-01-29
20518,21509,Cartão,403.17,2023-12-11
20519,20237,Pix,82.52,2024-08-04
