id_pedido,id_cliente,data,status
26998,4291,2024-09-21,Pago
26999,23499,2024-01-21,Cancelado
27000,16788,2022-10-28,Cancelado
27001,4605,2023-12-27,Pendente
27002,15043,2024-05-01,Pendente
27003,21642,2022-07-05,Cancelado
27004,7716,2025-04-11,Cancelado
27005,4790,2022-12-31,Pago
27006,4216,2024-08-11,Cancelado
27007,24364,2024-09-14,Pago
27008,1172,2024-02-04,Cancelado
27009,6011,2023-06-29,Pendente
27010,9431,2025-04-27,Pendente
27011,12406,2022-06-15,Pago
27012,8179,2024-05-16,Pendente
27013,5469,2024-08-23,Cancelado
27014,3684,2024-02-20,Cancelado
27015,3,2023-10-04,Pendente
27016,14370,2024-06-03,Cancelado
27017,5344,2024-05-09,Cancelado
27018,21848,2025-01-08,Pendente
27019,2354,2023-09-17,Pago
27020,15548,2023-11-21,Pago
27021,21792,2023-09-20,Cancelado
27022,5455,2023-01-16,Pendente
27023,38,2023-05-06,Cancelado
27024,19942,2023-10-10,Cancelado
27025,23644,2023-02-02,Pendente
27026,18076,2025-01-29,Pago
27027,1851,2022-06-16,Pendente
27028,11240,2024-10-11,Pago
27029,6439,2024-02-06,Cancelado
27030,22600,2025-03-09,Pendente
27031,10787,2022-11-04,Cancelado
27032,23808,2023-01-14,Cancelado
27033,16193,2024-05-04,Pago
27034,3001,2022-06-12,Cancelado
27035,5500,2022-10-21,Cancelado
27036,16831,2024-11-27,Cancelado
27037,20163,2022-09-16,Pendente
27038,3136,2022-09-25,Pendente
27039,12089,2024-02-27,Pendente
27040,11545,2024-12-27,Pendente
27041,18519,2022-11-22,Cancelado
27042,10019,2023-04-02,Cancelado
27043,19197,2023-12-16,Pago
27044,14311,2022-12-15,Pendente
27045,2540,2022-07-09,Pago
27046,6979,2023-07-12,Pendente
27047,322,2022-11-05,Cancelado
27048,3148,2024-06-20,Pendente
27049,8453,2025-04-22,Pago
27050,17098,2025-01-04,Pendente
27051,776,2025-05-29,Cancelado
27052,6330,2024-04-20,Pago
27053,11322,2022-10-03,Pendente
27054,19671,2024-11-14,Pendente
27055,4938,2024-04-20,Cancelado
27056,8956,2022-09-03,Pago
27057,7141,2022-08-24,Cancelado
27058,11278,2022-06-30,Cancelado
27059,11111,2024-06-01,Pago
27060,6298,2023-03-03,Pago
27061,6974,2025-03-06,Pendente
27062,23904,2024-02-28,Pago
27063,2082,2022-09-18,Cancelado
27064,2669,2024-01-21,Pendente
27065,21810,2025-02-08,Pago
27066,20501,2024-09-17,Cancelado
27067,5213,2023-10-15,Pago
27068,9507,2024-08-10,Pendente
27069,6051,2025-03-09,Cancelado
27070,22069,2023-09-13,Cancelado
27071,9747,2023-08-12,Pago
27072,21729,2024-10-03,Cancelado
27073,19843,2024-12-13,Pendente
27074,3027,2024-06-26,Cancelado
27075,11167,2022-12-10,Pendente
27076,10142,2025-01-19,Cancelado
27077,23481,2024-05-08,Pendente
27078,15681,2024-06-09,Cancelado
27079,6494,2023-10-07,Pago
27080,23590,2024-05-09,Cancelado
27081,20480,2023-03-30,Pago
27082,13767,2023-12-28,Cancelado
27083,1550,2024-05-20,Pendente
27084,12470,2024-11-21,Pendente
27085,21056,2023-12-05,Cancelado
27086,9291,2023-04-10,Pago
27087,15793,2022-12-15,Pendente
27088,1895,2023-11-25,Cancelado
27089,12470,2024-10-12,Pendente
27090,1932,2023-12-03,Pendente
27091,19324,2023-02-19,Pendente
27092,5731,2023-04-04,Cancelado
27093,7849,2024-09-26,Cancelado
27094,11414,2022-09-17,Pago
27095,20415,2024-07-25,Cancelado
27096,6541,2023-02-16,Pago
27097,10097,2024-02-13,Pendente
27098,20724,2022-07-28,Pendente
27099,5234,2024-04-30,Pago
27100,22527,2024-02-15,Pendente
27101,11805,2024-10-25,Pendente
27102,24346,2022-12-06,Pago
27103,3856,2023-12-27,Pendente
27104,253,2023-08-14,Pendente
27105,19393,2023-09-20,Pago
27106,12674,2024-11-21,Pago
27107,16370,2024-05-01,Cancelado
27108,6913,2025-05-30,Pendente
27109,2604,2024-05-12,Pago
27110,18247,2025-02-05,Pendente
27111,3048,2022-12-20,Cancelado
27112,19263,2022-12-07,Pago
27113,15684,2024-01-01,Cancelado
27114,16597,2024-10-07,Cancelado
27115,13123,2022-08-21,Pago
27116,3124,2024-05-04,Pendente
27117,11491,2024-12-10,Cancelado
27118,4139,2023-05-13,Pendente
27119,4288,2023-10-07,Pago
27120,19021,2022-07-27,Pago
27121,6520,2022-06-26,Pendente
27122,17334,2024-10-17,Pago
27123,24024,2024-11-05,Pago
27124,221,2024-11-02,Pendente
27125,10349,2022-09-25,Pago
27126,4253,2025-04-30,Pago
27127,7604,2022-08-23,Cancelado
27128,23475,2024-12-14,Pago
27129,24861,2022-07-16,Pago
27130,1002,2024-10-07,Pendente
27131,12583,2025-01-22,Pago
27132,20288,2024-11-20,Pendente
27133,6136,2023-10-11,Pendente
27134,23521,2024-02-18,Pago
27135,4190,2023-11-07,Pago
27136,10142,2023-10-01,Pendente
27137,22732,2024-04-23,Pendente
27138,24268,2023-05-07,Pendente
27139,21708,2022-08-22,Pendente
27140,335,2024-01-09,Cancelado
27141,8592,2023-06-30,Pago
27142,8521,2024-07-17,Pago
27143,21330,2024-08-15,Pago
27144,7644,2024-08-29,Pendente
27145,17482,2023-10-19,Pago
27146,2386,2022-09-10,Cancelado
27147,955,2025-02-20,Pendente
27148,15887,2024-11-19,Pago
27149,7060,2025-03-18,Cancelado
27150,2826,2023-08-21,Cancelado
27151,10562,2024-12-17,Pendente
27152,3512,2025-03-31,Pendente
27153,20361,2024-01-03,Pago
27154,4052,2024-04-08,Pendente
27155,24730,2024-08-12,Cancelado
27156,8333,2023-02-06,Cancelado
27157,19934,2024-12-19,Cancelado
27158,23555,2022-08-07,Cancelado
27159,14177,2023-09-14,Pendente
27160,14745,2023-09-13,Pendente
27161,20696,2024-11-27,Pago
27162,24911,2025-02-26,Pendente
27163,3965,2023-11-27,Pendente
27164,13924,2024-08-18,Pago
27165,8814,2023-11-16,Cancelado
27166,8914,2024-12-20,Pago
27167,13899,2023-03-10,Pago
27168,18622,2024-01-16,Pendente
27169,19811,2024-04-14,Cancelado
27170,24249,2025-04-23,Pago
27171,22279,2023-06-24,Pendente
27172,24928,2024-04-28,Pendente
27173,23521,2023-01-23,Pago
27174,23710,2024-06-02,Pago
27175,8110,2023-06-16,Pendente
27176,7058,2023-03-29,Pago
27177,23131,2022-10-05,Pago
27178,18489,2025-01-21,Pago
27179,24288,2025-01-05,Pendente
27180,3986,2024-05-09,Pendente
27181,18720,2023-01-17,Cancelado
27182,17679,2022-12-15,Pendente
27183,2776,2024-01-01,Pago
27184,22543,2024-05-03,Pago
27185,3971,2023-03-16,Cancelado
27186,16153,2025-01-21,Cancelado
27187,10764,2022-09-29,Cancelado
27188,16055,2022-07-04,Pendente
27189,19315,2023-05-05,Pendente
27190,23676,2024-05-30,Cancelado
27191,23072,2024-11-15,Pendente
27192,20260,2024-12-05,Pendente
27193,5102,2023-09-27,Cancelado
27194,8840,2025-01-10,Pago
27195,8088,2025-04-22,Pago
27196,19451,2025-02-21,Cancelado
27197,21515,2022-06-17,Pendente
27198,19109,2025-04-22,Cancelado
27199,18759,2022-08-16,Cancelado
27200,20243,2023-10-11,Pago
27201,1682,2024-07-21,Pendente
27202,23197,2024-01-25,Pago
27203,23577,2023-03-05,Pendente
27204,20719,2022-08-31,Pendente
27205,4604,2022-08-06,Cancelado
27206,17039,2025-01-05,Pendente
27207,8747,2022-07-29,Pago
27208,8150,2024-12-01,Pago
27209,12228,2023-10-04,Pendente
27210,17934,2023-12-18,Cancelado
27211,18682,2022-07-09,Pendente
27212,20493,2024-10-15,Pago
27213,9014,2024-09-23,Pendente
27214,2342,2024-07-04,Pago
27215,5077,2025-04-04,Pago
27216,15826,2022-08-22,Pago
27217,7707,2024-05-04,Pendente
27218,23340,2024-09-07,Cancelado
27219,907,2024-08-14,Pago
27220,23540,2023-05-12,Pendente
27221,5154,2024-06-13,Pago
27222,19946,2025-04-02,Cancelado
27223,3764,2024-08-31,Pendente
27224,17466,2023-05-01,Pendente
27225,9566,2022-11-02,Cancelado
27226,19662,2022-12-01,Pendente
27227,13954,2025-02-27,Pendente
27228,6584,2024-05-30,Cancelado
27229,5240,2024-05-06,Pago
27230,8439,2023-03-16,Pago
27231,23229,2023-02-15,Pago
27232,16383,2024-11-18,Cancelado
27233,4853,2023-03-18,Cancelado
27234,20330,2025-03-27,Pendente
27235,7468,2023-03-04,Cancelado
27236,1366,2024-09-06,Cancelado
27237,4676,2025-03-26,Pendente
27238,22635,2025-04-13,Pendente
27239,19024,2023-12-06,Pago
27240,5986,2023-09-19,Pago
27241,23206,2023-12-08,Pago
27242,3244,2023-05-04,Pendente
27243,2014,2024-06-02,Cancelado
27244,9974,2025-05-04,Cancelado
27245,18348,2024-07-30,Cancelado
27246,11388,2024-02-13,Pendente
27247,3371,2023-09-14,Pago
27248,11808,2024-10-03,Pago
27249,7671,2024-06-09,Pendente
27250,4489,2023-11-04,Pago
27251,11792,2023-01-29,Pago
27252,15818,2022-11-03,Pago
27253,7055,2022-07-04,Cancelado
27254,16712,2025-05-17,Pendente
27255,4610,2024-05-10,Pendente
27256,19713,2025-01-22,Pago
27257,17532,2023-04-23,Pendente
27258,6977,2024-07-25,Pendente
27259,24621,2023-10-22,Pago
27260,17347,2024-06-07,Pendente
27261,20147,2022-11-19,Pendente
27262,2249,2024-06-27,Pago
27263,5989,2024-06-26,Pago
27264,3009,2023-08-10,Pendente
27265,11920,2023-01-16,Pago
27266,17341,2023-05-07,Cancelado
27267,14386,2024-10-20,Cancelado
27268,23875,2023-04-21,Pendente
27269,12800,2023-09-05,Pendente
27270,1642,2023-04-29,Pago
27271,8778,2024-10-06,Cancelado
27272,15145,2023-09-23,Pago
27273,23387,2023-06-25,Cancelado
27274,20786,2025-01-05,Pendente
27275,4510,2024-01-22,Pago
27276,10744,2023-07-15,Pendente
27277,17874,2022-08-30,Cancelado
27278,12025,2024-12-07,Pago
27279,16981,2025-05-11,Pago
27280,5599,2024-10-22,Pendente
27281,8549,2022-09-01,Pendente
27282,21168,2023-09-19,Pendente
27283,5546,2025-03-03,Pendente
27284,11938,2024-04-27,Cancelado
27285,20308,2023-06-10,Cancelado
27286,4275,2024-12-13,Pendente
27287,9717,2025-04-16,Pago
27288,8626,2024-11-11,Pendente
27289,55,2024-07-22,Cancelado
27290,13206,2024-07-26,Pendente
27291,767,2023-05-04,Cancelado
27292,5845,2025-03-23,Pago
27293,1215,2023-02-20,Pago
27294,7236,2025-03-03,Pago
27295,7164,2025-03-18,Cancelado
27296,16203,2022-08-09,Pago
27297,20523,2024-10-01,Pendente
27298,24024,2025-03-02,Pago
27299,21974,2024-01-18,Cancelado
27300,21743,2024-08-21,Pago
27301,23260,2022-07-05,Pago
27302,11867,2024-10-14,Cancelado
27303,14887,2024-02-08,Cancelado
27304,17542,2025-03-12,Cancelado
27305,20183,2024-08-17,Pago
27306,23770,2025-04-07,Cancelado
27307,5799,2024-02-05,Pago
27308,12558,2024-07-16,Pago
27309,19422,2023-05-01,Pendente
27310,1530,2024-05-22,Pago
27311,9892,2023-07-15,Pendente
27312,3839,2024-03-27,Cancelado
27313,21730,2024-07-11,Pendente
27314,10900,2024-04-29,Pendente
27315,16054,2023-06-18,Pago
27316,2120,2025-03-17,Pendente
27317,22388,2025-04-05,Pendente
27318,12250,2024-06-12,Pendente
27319,21788,2024-10-24,Pendente
27320,7628,2024-08-08,Cancelado
27321,20871,2023-10-21,Cancelado
27322,2259,2022-12-25,Pago
27323,24873,2025-04-15,Cancelado
27324,20797,2023-08-11,Pago
27325,2025,2024-08-11,Pendente
27326,2378,2025-06-06,Pendente
27327,5689,2024-06-24,Pendente
27328,23497,2024-03-18,Pago
27329,10194,2023-05-01,Pendente
27330,1284,2025-01-01,Pago
27331,18204,2024-06-27,Pago
27332,8088,2023-08-07,Pendente
27333,7079,2024-05-01,Cancelado
27334,295,2022-11-02,Cancelado
27335,21223,2023-06-20,Pago
27336,17148,2023-06-21,Pago
27337,1835,2024-04-13,Cancelado
27338,24107,2022-09-14,Pendente
27339,7159,2025-01-04,Pago
27340,19356,2024-10-12,Pendente
27341,22862,2024-09-20,Cancelado
27342,15612,2024-03-29,Pago
27343,7679,2024-04-30,Pago
27344,4022,2023-04-22,Pago
27345,14795,2023-07-19,Pendente
27346,1899,2024-01-12,Pago
27347,17162,2025-04-08,Pago
27348,7211,2024-10-26,Pago
27349,7272,2022-12-27,Pago
27350,10236,2024-08-12,Pendente
27351,20607,2024-08-21,Cancelado
27352,15979,2023-07-08,Cancelado
27353,12753,2023-05-23,Cancelado
27354,10071,2024-09-10,Pendente
27355,16496,2024-06-28,Pendente
27356,17984,2023-01-27,Cancelado
27357,21318,2024-11-26,Cancelado
27358,6173,2024-04-11,Pendente
27359,14093,2024-07-26,Pendente
27360,19287,2023-08-16,Pago
27361,21913,2024-06-17,Pendente
27362,24064,2023-05-27,Pago
27363,8795,2022-06-29,Pago
27364,24784,2024-05-17,Pago
27365,13031,2022-08-11,Pago
27366,9319,2023-11-14,Cancelado
27367,10359,2025-06-04,Pago
27368,24415,2023-08-07,Cancelado
27369,21705,2022-06-14,Pago
27370,965,2024-09-22,Cancelado
27371,7175,2023-06-17,Pago
27372,9279,2024-08-26,Pago
27373,23608,2022-12-08,Pago
27374,13919,2023-01-01,Pago
27375,15331,2024-08-27,Pendente
27376,9773,2024-07-18,Cancelado
27377,12438,2022-11-14,Pendente
27378,95,2022-06-13,Cancelado
27379,9030,2024-12-31,Cancelado
27380,19662,2024-05-15,Pendente
27381,9315,2023-03-25,Cancelado
27382,15191,2025-05-25,Cancelado
27383,4710,2024-08-07,Pendente
27384,659,2022-11-20,Pago
27385,8590,2025-02-17,Pendente
27386,1958,2022-09-27,Pendente
27387,21196,2022-09-06,Pendente
27388,16615,2024-04-11,Pendente
27389,2167,2023-08-22,Pago
27390,7902,2024-08-23,Pago
27391,3073,2025-03-04,Pago
27392,18300,2023-01-13,Cancelado
27393,1887,2023-07-04,Pendente
27394,15740,2024-09-08,Pendente
27395,6863,2023-03-24,Pendente
27396,24987,2023-01-07,Cancelado
27397,14996,2023-11-30,Pendente
27398,9817,2023-03-13,Pendente
27399,12747,2024-10-28,Cancelado
27400,21760,2023-01-10,Pendente
27401,17114,2023-06-23,Cancelado
27402,23938,2024-12-18,Pendente
27403,16352,2024-03-01,Pago
27404,13720,2023-06-15,Cancelado
27405,20603,2022-10-04,Pendente
27406,10984,2025-04-23,Cancelado
27407,3705,2024-02-17,Cancelado
27408,19492,2024-04-23,Pago
27409,20722,2024-10-03,Cancelado
27410,9189,2024-08-28,Pendente
27411,13590,2023-10-04,Pago
27412,24364,2023-07-30,Pago
27413,5238,2025-01-02,Cancelado
27414,15451,2024-05-26,Pago
27415,13957,2024-02-15,Pendente
27416,18521,2025-04-30,Pendente
27417,18369,2024-11-14,Cancelado
27418,18484,2025-03-02,Pendente
27419,13082,2023-08-09,Pago
27420,14098,2023-09-26,Pendente
27421,17398,2022-10-09,Cancelado
27422,2214,2022-08-27,Pendente
27423,21618,2025-04-12,Pendente
27424,10847,2024-06-25,Pendente
27425,14343,2023-08-28,Cancelado
27426,24838,2023-07-19,Pago
27427,14724,2025-04-28,Cancelado
27428,4120,2023-01-16,Cancelado
27429,24397,2024-02-13,Pendente
27430,969,2023-07-04,Pendente
27431,4976,2024-11-28,Pendente
27432,4882,2023-11-20,Cancelado
27433,1601,2023-01-09,Pago
27434,9451,2023-12-05,Pendente
27435,13448,2023-05-08,Pendente
27436,7996,2024-12-22,Pago
27437,14263,2023-04-18,Cancelado
27438,15725,2023-06-16,Cancelado
27439,17194,2023-11-10,Cancelado
27440,19256,2023-04-12,Cancelado
27441,7035,2023-12-08,Pago
27442,7690,2025-03-23,Pago
27443,20414,2024-01-18,Cancelado
27444,16063,2022-11-02,Pendente
27445,7685,2025-05-05,Cancelado
27446,5723,2024-11-03,Pago
27447,10998,2023-09-03,Pendente
27448,2050,2022-09-13,Cancelado
27449,13624,2023-04-24,Cancelado
27450,3525,2022-07-27,Pendente
27451,16299,2024-06-07,Cancelado
27452,13876,2025-05-28,Cancelado
27453,20171,2024-03-20,Cancelado
27454,15738,2023-09-28,Cancelado
27455,20864,2023-04-10,Pendente
27456,14837,2025-04-12,Pago
27457,17629,2024-07-08,Pago
27458,11137,2024-08-24,Pago
27459,6066,2024-05-14,Pago
27460,16372,2022-09-24,Cancelado
27461,21610,2025-02-20,Pendente
27462,17648,2022-08-19,Cancelado
27463,381,2022-08-14,Cancelado
27464,9009,2023-06-26,Pendente
27465,21608,2024-06-10,Pago
27466,3133,2025-05-27,Pendente
27467,19700,2023-11-24,Pendente
27468,10182,2023-05-31,Pago
27469,23990,2022-07-27,Pendente
27470,13296,2023-06-30,Pendente
27471,15443,2025-02-24,Cancelado
27472,16114,2023-05-24,Pago
27473,23778,2023-05-24,Pendente
27474,17528,2022-10-09,Pago
27475,10240,2024-10-02,Cancelado
27476,18800,2022-09-02,Cancelado
27477,812,2023-12-15,Pago
27478,14800,2023-07-15,Pago
27479,18902,2025-04-19,Pago
27480,23617,2022-10-14,Pago
27481,19136,2024-02-26,Cancelado
27482,15315,2023-05-04,Pago
27483,2262,2025-02-10,Pago
27484,12554,2024-09-09,Pago
27485,11395,2025-04-05,Pendente
27486,11204,2024-02-29,Pago
27487,7952,2025-03-08,Cancelado
27488,2099,2023-03-12,Pendente
27489,6176,2024-05-21,Cancelado
27490,22960,2023-08-28,Pago
27491,22964,2023-10-19,Pago
27492,10601,2023-09-04,Pago
27493,24334,2022-12-21,Pago
27494,16284,2025-02-21,Pago
27495,8956,2023-03-07,Pago
27496,16172,2025-05-04,Pendente
27497,7484,2023-06-28,Pendente
27498,23570,2023-11-03,Cancelado
27499,13460,2023-02-21,Pendente
27500,15733,2023-04-15,Pago
27501,17270,2024-06-11,Cancelado
27502,9141,2024-12-23,Pago
27503,13892,2024-07-29,Cancelado
27504,6244,2023-05-30,Pago
27505,15288,2023-06-03,Pago
27506,17161,2025-01-28,Cancelado
27507,5066,2025-01-20,Cancelado
27508,23593,2023-07-21,Pendente
27509,2890,2022-09-09,Cancelado
27510,8889,2023-02-26,Pago
27511,7260,2024-02-18,Cancelado
27512,6382,2023-07-22,Pago
27513,14675,2022-06-27,Cancelado
27514,3668,2023-05-20,Pendente
27515,21278,2025-05-01,Pago
27516,13166,2023-11-12,Pendente
27517,6622,2024-05-13,Pendente
27518,24266,2025-01-31,Pago
27519,7335,2022-08-04,Cancelado
27520,21181,2022-08-14,Pago
27521,18166,2022-12-01,Pago
27522,4343,2024-03-28,Pendente
27523,593,2022-10-05,Pago
27524,12255,2024-09-14,Pendente
27525,16189,2023-08-09,Cancelado
27526,1170,2024-05-03,Cancelado
27527,6457,2022-09-11,Pago
27528,5289,2023-04-05,Pago
27529,13861,2025-03-16,Cancelado
27530,24831,2022-12-09,Cancelado
27531,11865,2024-09-29,Pendente
27532,13617,2025-02-25,Pendente
27533,9778,2022-07-05,Pendente
27534,5612,2024-03-08,Pendente
27535,24726,2025-05-27,Pendente
27536,12099,2024-06-17,Pendente
27537,2582,2023-10-02,Pendente
27538,20542,2022-09-03,Pendente
27539,4117,2022-11-05,Pago
27540,10598,2024-08-27,Pendente
27541,4323,2025-03-29,Pendente
27542,15137,2024-06-24,Cancelado
27543,15583,2023-03-19,Cancelado
27544,1036,2023-07-10,Pendente
27545,7978,2024-08-18,Pendente
27546,23719,2024-05-26,Pendente
27547,22794,2023-09-04,Pendente
27548,23721,2022-11-21,Pendente
27549,20907,2022-09-06,Pendente
27550,429,2023-03-15,Pendente
27551,21868,2023-05-01,Cancelado
27552,12891,2022-07-04,Pendente
27553,12926,2023-07-27,Pago
27554,1384,2023-04-21,Pago
27555,24669,2023-03-15,Cancelado
27556,21138,2024-06-11,Pendente
27557,24562,2023-04-04,Pendente
27558,2039,2025-05-01,Cancelado
27559,9176,2024-11-04,Pago
27560,3101,2023-07-13,Pendente
27561,20430,2024-11-30,Pago
27562,4020,2022-06-28,Pago
27563,7767,2025-04-04,Cancelado
27564,14694,2022-10-25,Cancelado
27565,12058,2022-10-20,Cancelado
27566,9916,2023-08-20,Cancelado
27567,3377,2024-10-21,Pago
27568,2692,2023-08-28,Pendente
27569,12080,2023-07-03,Pago
27570,8539,2024-12-30,Cancelado
27571,6727,2023-02-03,Pago
27572,21041,2022-10-02,Pago
27573,3897,2025-03-18,Pago
27574,9338,2024-11-14,Pago
27575,17871,2022-10-09,Cancelado
27576,17045,2022-06-12,Pago
27577,6115,2022-10-31,Pendente
27578,20483,2024-07-02,Pendente
27579,9406,2023-10-11,Pendente
27580,17478,2022-08-19,Pago
27581,9113,2024-09-16,Pendente
27582,17550,2024-12-25,Pendente
27583,20952,2023-07-22,Cancelado
27584,13929,2024-11-19,Pendente
27585,9138,2022-11-23,Pago
27586,20272,2024-05-18,Pago
27587,6180,2024-02-01,Pendente
27588,23394,2024-08-06,Pendente
27589,24560,2024-06-27,Cancelado
27590,17694,2024-01-02,Cancelado
27591,10591,2024-07-04,Pendente
27592,943,2024-09-11,Pago
27593,22124,2023-03-04,Pago
27594,9616,2025-01-25,Cancelado
27595,4983,2023-04-03,Cancelado
27596,5646,2022-12-18,Pendente
27597,17728,2024-05-25,Cancelado
27598,24074,2023-08-26,Pendente
27599,8714,2023-03-27,Cancelado
27600,3047,2023-08-03,Cancelado
27601,4071,2024-01-08,Pago
27602,21546,2024-09-06,Cancelado
27603,17910,2022-11-22,Pendente
27604,1102,2023-11-05,Pendente
27605,9538,2022-10-31,Pendente
27606,14687,2022-12-31,Pendente
27607,3787,2023-03-19,Pendente
27608,10964,2023-10-22,Cancelado
27609,2805,2025-01-05,Pendente
27610,5240,2024-05-12,Pendente
27611,14439,2025-01-12,Pendente
27612,24954,2022-12-31,Pendente
27613,24886,2024-08-22,Pago
27614,13719,2022-10-17,Cancelado
27615,2028,2022-10-17,Pendente
27616,19249,2023-12-10,Pendente
27617,222,2024-09-25,Pendente
27618,4174,2023-09-20,Cancelado
27619,22692,2025-02-16,Cancelado
27620,17996,2022-10-28,Pendente
27621,8,2024-12-27,Cancelado
27622,16639,2023-07-30,Pendente
27623,13055,2025-05-27,Cancelado
27624,10768,2024-07-02,Pago
27625,15563,2024-04-03,Pago
27626,6438,2024-02-18,Pago
27627,24606,2022-07-09,Pendente
27628,4966,2022-08-03,Cancelado
27629,21840,2023-10-29,Pendente
27630,22329,2023-11-26,Cancelado
27631,3739,2024-04-28,Cancelado
27632,24226,2023-01-25,Cancelado
27633,15633,2025-04-20,Cancelado
27634,17614,2024-10-17,Pendente
27635,15182,2023-08-03,Cancelado
27636,1770,2024-09-09,Pendente
27637,6645,2024-01-13,Cancelado
27638,5581,2023-09-17,Pago
27639,8440,2023-07-02,Pendente
27640,13385,2024-05-29,Cancelado
27641,21508,2023-09-24,Cancelado
27642,2982,2024-08-11,Pendente
27643,15411,2024-08-23,Pago
27644,11704,2022-09-27,Pendente
27645,18246,2024-09-18,Pendente
27646,7035,2024-12-30,Cancelado
27647,11487,2025-04-24,Cancelado
27648,8189,2024-10-09,Pendente
27649,7820,2023-01-22,Pendente
27650,547,2023-09-26,Pendente
27651,14342,2023-01-14,Pago
27652,22555,2023-09-14,Pago
27653,19634,2024-08-12,Pago
27654,11678,2024-01-13,Pago
27655,17985,2025-01-12,Pago
27656,7860,2025-01-19,Pago
27657,10223,2025-03-03,Cancelado
27658,16260,2022-10-01,Pago
27659,7049,2022-07-13,Pendente
27660,1967,2024-09-09,Pendente
27661,19068,2023-11-29,Cancelado
27662,17457,2024-01-20,Pago
27663,4100,2023-02-14,Pago
27664,11234,2024-05-26,Cancelado
27665,7302,2023-10-31,Pendente
27666,8199,2023-10-31,Pendente
27667,15575,2024-05-13,Cancelado
27668,8191,2022-06-22,Pago
27669,6982,2024-07-10,Pago
27670,18542,2022-08-18,Pendente
27671,18777,2022-06-15,Pago
27672,20877,2024-06-28,Pago
27673,4427,2025-02-28,Cancelado
27674,4490,2025-02-10,Pago
27675,7141,2023-12-07,Pago
27676,6426,2023-06-30,Pago
27677,13664,2023-05-10,Pago
27678,8227,2023-01-20,Cancelado
27679,22553,2022-06-20,Pendente
27680,10787,2024-11-05,Pendente
27681,9074,2023-06-03,Pago
27682,8969,2024-08-25,Pago
27683,4889,2025-06-04,Pago
27684,15334,2024-03-25,Cancelado
27685,4067,2025-04-04,Cancelado
27686,3507,2022-06-24,Cancelado
27687,6039,2023-11-26,Cancelado
27688,14081,2024-08-23,Cancelado
27689,22800,2024-01-22,Pendente
27690,14594,2024-12-15,Pago
27691,12907,2024-07-08,Pago
27692,9936,2024-05-13,Pago
27693,6631,2025-02-09,Pendente
27694,4580,2023-05-29,Pendente
27695,9642,2025-02-25,Pendente
27696,19613,2025-02-03,Cancelado
27697,10133,2023-12-08,Pago
27698,10086,2024-07-08,Pago
27699,23919,2025-01-22,Cancelado
27700,1912,2023-06-29,Pendente
27701,17290,2022-11-30,Cancelado
27702,20199,2024-07-05,Pendente
27703,5201,2023-08-08,Cancelado
27704,11475,2025-01-31,Pendente
27705,8809,2023-09-27,Pendente
27706,7576,2023-10-09,Cancelado
27707,10480,2023-12-12,Pendente
27708,1081,2025-04-01,Pago
27709,24028,2023-12-25,Pendente
27710,1544,2023-09-27,Pendente
27711,3991,2023-11-16,Pendente
27712,21672,2023-08-15,Pendente
27713,15981,2024-11-09,Cancelado
27714,928,2023-11-27,Pago
27715,15782,2024-12-17,Pendente
27716,1968,2023-10-18,Pago
27717,18899,2022-12-01,Cancelado
27718,1330,2024-06-12,Pendente
27719,1994,2024-08-18,Pendente
27720,21948,2025-05-04,Cancelado
27721,3864,2022-10-22,Pago
27722,19043,2022-09-24,Pago
27723,4756,2022-12-22,Pago
27724,6783,2022-09-26,Pago
27725,8940,2023-04-30,Cancelado
27726,21597,2022-08-30,Cancelado
27727,12318,2022-08-09,Pendente
27728,17195,2024-02-08,Cancelado
27729,6177,2023-02-24,Pago
27730,11522,2024-02-24,Cancelado
27731,21420,2023-06-04,Pago
27732,14826,2023-10-05,Pendente
27733,7636,2024-07-27,Pago
27734,11782,2023-07-13,Pago
27735,15596,2024-07-23,Pendente
27736,1140,2022-09-01,Cancelado
27737,17575,2023-06-27,Pendente
27738,13563,2023-04-27,Cancelado
27739,18176,2024-05-16,Cancelado
27740,4062,2023-02-01,Pendente
27741,1141,2024-09-26,Pago
27742,16276,2024-07-20,Pago
27743,4126,2022-10-05,Pago
27744,18393,2023-12-26,Cancelado
27745,17396,2024-03-13,Pago
27746,5556,2024-01-24,Pago
27747,22666,2025-04-25,Pendente
27748,22783,2024-08-21,Cancelado
27749,9991,2024-04-08,Pago
27750,22245,2023-03-22,Pago
27751,18593,2023-06-04,Pago
27752,13308,2024-10-21,Cancelado
27753,9956,2024-10-27,Pendente
27754,22487,2024-01-21,Cancelado
27755,10251,2024-07-31,Pendente
27756,10593,2024-04-05,Pendente
27757,11544,2023-01-10,Pendente
27758,16425,2025-01-17,Cancelado
27759,8528,2022-07-04,Pendente
27760,22505,2024-10-03,Pago
27761,23636,2024-12-14,Cancelado
27762,9846,2024-12-01,Cancelado
27763,732,2024-03-22,Cancelado
27764,21274,2024-09-09,Cancelado
27765,23437,2022-08-05,Pago
27766,24975,2024-07-26,Pendente
27767,3004,2024-01-01,Pago
27768,13898,2024-03-28,Pendente
27769,16325,2022-06-26,Pendente
27770,6972,2023-01-19,Pago
27771,5444,2023-04-14,Cancelado
27772,9841,2022-11-27,Cancelado
27773,19499,2024-07-18,Pago
27774,23654,2025-05-22,Pago
27775,19955,2022-12-18,Pago
27776,24785,2022-09-26,Cancelado
