id_estoque,id_livro,quantidade
5391,24259,73
5392,23696,66
5393,2784,37
5394,1747,45
5395,681,94
5396,19761,28
5397,14649,84
5398,29630,21
5399,4941,19
5400,1075,14
5401,19691,8
5402,16216,53
5403,4881,45
5404,1545,84
5405,23413,70
5406,131,17
5407,6831,51
5408,27202,70
5409,21956,26
5410,1196,24
5411,20480,59
5412,21273,100
5413,1286,44
5414,18715,39
5415,1273,84
5416,29139,64
5417,20280,94
5418,10547,37
5419,8672,41
5420,21955,84
5421,26718,18
5422,9313,2
5423,15696,68
5424,26433,23
5425,24985,14
5426,17712,8
5427,13471,82
5428,19012,96
5429,26094,84
5430,29053,69
5431,13210,77
5432,15118,54
5433,13066,27
5434,2610,2
5435,27245,54
5436,5174,77
5437,21626,45
5438,26072,71
5439,10647,24
5440,18454,59
5441,21485,83
5442,18649,52
5443,28078,10
5444,23593,65
5445,10285,26
5446,14069,64
5447,16933,16
5448,24785,100
5449,1312,71
5450,21723,10
5451,7007,78
5452,12984,80
5453,28783,59
5454,2995,91
5455,29924,25
5456,12173,64
5457,1892,95
5458,25275,2
5459,3073,41
5460,2413,72
5461,17122,54
5462,24440,58
5463,28471,89
5464,11097,20
5465,6869,17
5466,19244,53
5467,18053,11
5468,27917,94
5469,21276,47
5470,28888,53
5471,9578,100
5472,22270,52
5473,5208,56
5474,2093,14
5475,21238,15
5476,8296,32
5477,6974,76
5478,22831,66
5479,19904,47
5480,24563,86
5481,8482,34
5482,21301,58
5483,14227,43
5484,16820,20
5485,21143,8
5486,5396,63
5487,7235,33
5488,437,65
5489,14866,2
5490,10249,77
5491,14106,59
5492,11603,0
5493,1454,93
5494,5330,72
5495,2353,85
5496,756,37
5497,17897,21
5498,8123,14
5499,25720,71
5500,13300,19
5501,20645,42
5502,610,79
5503,23177,29
5504,17891,0
5505,24514,12
5506,25433,10
5507,6786,86
5508,20827,77
5509,27486,51
5510,20568,60
5511,682,10
5512,28893,70
5513,28655,35
5514,5348,13
5515,9359,89
5516,10081,71
5517,14216,89
5518,6350,86
5519,17386,33
5520,17965,37
5521,29253,36
5522,9296,39
5523,28604,56
5524,6450,95
5525,10992,20
5526,24295,3
5527,21111,45
5528,7964,31
5529,23155,46
5530,3738,92
5531,14365,75
5532,1568,93
5533,21840,83
5534,152,74
5535,1095,77
5536,9548,12
5537,17776,0
5538,2162,63
5539,2947,29
5540,23226,29
5541,18621,87
5542,4486,50
5543,2619,5
5544,28452,15
5545,6655,59
5546,2770,97
5547,10443,34
5548,9761,58
5549,1656,5
5550,20920,75
5551,13083,22
5552,20137,95
5553,7014,38
5554,17120,9
5555,2167,87
5556,17493,10
5557,2077,97
5558,17685,65
5559,2987,24
5560,10419,32
5561,22795,53
5562,3779,45
5563,895,93
5564,9833,94
5565,5088,78
5566,605,48
5567,15957,87
5568,8648,61
5569,24341,45
5570,5475,7
5571,10405,36
5572,2951,20
5573,26898,30
5574,22325,24
5575,27024,82
5576,17061,97
5577,22352,75
5578,6843,100
5579,26311,4
5580,20288,14
5581,21222,29
5582,7602,49
5583,4299,96
5584,4387,34
5585,25272,25
5586,28821,30
5587,20655,16
5588,4744,71
5589,10090,41
5590,26004,55
5591,20014,12
5592,6752,84
5593,16568,14
5594,2253,20
5595,16622,76
5596,20792,11
5597,5410,73
5598,8722,92
5599,7262,82
5600,4305,24
5601,4186,75
5602,2287,9
5603,9816,72
5604,3270,35
5605,19069,90
5606,23453,64
5607,5838,43
5608,13426,17
5609,28934,54
5610,12458,52
5611,15664,36
5612,28635,45
5613,24862,22
5614,29012,0
5615,12711,20
5616,12726,30
5617,16757,38
5618,20134,52
5619,26300,83
5620,10497,57
5621,18737,99
5622,25750,82
5623,27347,94
5624,1562,49
5625,29928,62
5626,16900,31
5627,17647,37
5628,29666,31
5629,935,35
5630,11429,34
5631,1024,11
5632,15602,83
5633,2898,67
5634,9832,91
5635,18976,24
5636,20744,9
5637,27597,56
5638,22412,91
5639,14184,52
5640,23933,8
5641,5386,53
5642,1939,19
5643,10697,46
5644,16464,47
5645,24597,26
5646,19603,43
5647,8678,63
5648,16630,37
5649,29532,47
5650,7249,61
5651,2238,62
5652,22952,35
5653,2764,97
5654,10187,23
5655,11716,43
5656,2363,29
5657,5214,52
5658,18911,81
5659,29224,1
5660,11224,26
5661,10916,94
5662,9370,41
5663,8506,55
5664,19537,11
5665,25096,70
5666,9269,49
5667,4786,84
5668,3523,16
5669,29511,68
5670,2525,44
5671,12345,35
5672,6936,46
5673,26049,25
5674,7628,87
5675,9210,100
5676,4698,97
5677,25967,27
5678,2053,60
5679,16587,41
5680,19563,23
5681,19744,82
5682,4307,98
5683,5201,80
5684,456,30
5685,5893,41
5686,19740,97
5687,22888,83
5688,3449,49
5689,8982,86
5690,1450,23
5691,28347,99
5692,29475,8
5693,1323,19
5694,6584,27
5695,5927,0
5696,7243,53
5697,21987,84
5698,2477,35
5699,24066,66
5700,18427,71
5701,26371,35
5702,9700,75
5703,20148,87
5704,18120,40
5705,5603,76
5706,29133,95
5707,23678,19
5708,14916,46
5709,15995,20
5710,773,47
5711,12604,49
5712,17531,51
5713,22240,50
5714,7570,68
5715,12056,72
5716,11632,2
5717,25704,96
5718,4806,10
5719,16444,68
5720,6209,57
5721,8837,7
5722,642,90
5723,13620,35
5724,14482,54
5725,12923,37
5726,13931,34
5727,4658,60
5728,22690,75
5729,28273,3
5730,12847,82
5731,7859,100
5732,20418,86
5733,23213,82
5734,23750,59
5735,10408,34
5736,14738,38
5737,10564,87
5738,1452,63
5739,11384,43
5740,18945,94
5741,21716,80
5742,29244,53
5743,2867,39
5744,18583,18
5745,7358,21
5746,8604,68
5747,6552,45
5748,26425,80
5749,13665,8
5750,27117,49
5751,12081,63
5752,15474,67
5753,23158,14
5754,16737,61
5755,16546,54
5756,13730,19
5757,16425,54
5758,9609,23
5759,16351,84
5760,15533,84
5761,13380,48
5762,18262,99
5763,26574,49
5764,1644,55
5765,25975,88
5766,14850,89
5767,5060,28
5768,11498,90
5769,15912,76
5770,20797,63
5771,25466,79
5772,4879,53
5773,1298,57
5774,7486,89
5775,28474,50
5776,6974,71
5777,13154,78
5778,21948,8
5779,13877,10
5780,24628,87
5781,16452,90
5782,5070,9
5783,4950,36
5784,17145,74
5785,4443,27
5786,6985,75
5787,20106,99
5788,26250,44
5789,19516,66
5790,21384,30
5791,14703,54
5792,4899,92
5793,13693,70
5794,27832,55
5795,28978,93
5796,13590,58
5797,7652,80
5798,11668,95
5799,26689,85
5800,22455,92
5801,1175,94
5802,1004,93
5803,12972,11
5804,361,44
5805,15290,50
5806,11279,33
5807,27669,68
5808,29041,83
5809,29940,49
5810,16854,23
5811,6238,27
5812,4064,90
5813,16589,61
5814,14167,96
5815,18262,89
5816,18918,41
5817,2727,23
5818,12083,31
5819,27376,27
5820,29813,81
5821,28548,96
5822,13550,57
5823,4919,98
5824,20820,22
5825,887,76
5826,16082,37
5827,21170,39
5828,6920,87
5829,4310,77
5830,15542,99
5831,4941,25
5832,29284,35
5833,25047,70
5834,26763,29
5835,12371,17
5836,3431,11
5837,14140,34
5838,27830,37
5839,19403,59
5840,21804,70
5841,19100,24
5842,7606,70
5843,10041,72
5844,28575,25
5845,6480,79
5846,25358,67
5847,3990,75
5848,14647,2
5849,6638,38
5850,3828,29
5851,733,84
5852,24887,5
5853,23842,79
5854,25763,12
5855,1608,17
5856,10974,16
5857,8208,58
5858,13442,34
5859,14451,5
5860,27120,23
5861,21589,86
5862,29791,40
5863,14586,44
5864,27353,92
5865,6564,10
5866,6397,47
5867,28672,35
5868,20085,39
5869,25263,11
5870,1673,82
5871,145,94
5872,17175,81
5873,7557,21
5874,24336,65
5875,20636,10
5876,16609,12
5877,19274,23
5878,11567,76
5879,23963,54
5880,5769,34
5881,23000,84
5882,305,10
5883,3756,64
5884,15140,98
5885,11230,54
5886,23331,53
5887,13803,4
5888,13139,52
5889,24408,88
5890,4643,17
5891,25091,5
5892,20030,63
5893,13296,21
5894,14270,74
5895,28922,59
5896,28252,38
5897,7884,76
5898,2893,2
5899,29002,3
5900,29069,86
5901,4275,37
5902,26294,68
5903,4312,57
5904,1522,59
5905,22974,27
5906,27803,38
5907,29019,65
5908,11711,4
5909,4256,0
5910,25055,21
5911,18867,91
5912,888,41
5913,22976,6
5914,8341,53
5915,4108,29
5916,4762,87
5917,4725,31
5918,21109,77
5919,13763,31
5920,28542,41
5921,20299,55
5922,13108,38
5923,20674,33
5924,4613,60
5925,22754,70
5926,16876,9
5927,6209,44
5928,20162,53
5929,13216,90
5930,12179,74
5931,23364,70
5932,8569,42
5933,3990,51
5934,24004,64
5935,25978,76
5936,20529,63
5937,28392,96
5938,21261,84
5939,25627,13
5940,12240,69
5941,2368,88
5942,24243,37
5943,3605,5
5944,24306,76
5945,22022,13
5946,3339,61
5947,23786,24
5948,13064,10
5949,7236,45
5950,12412,6
5951,11071,9
5952,20754,6
5953,23790,84
5954,18965,71
5955,4166,56
5956,6536,94
5957,24100,86
5958,24769,45
5959,24027,71
5960,16153,98
5961,18486,58
5962,17096,77
5963,8396,7
5964,28588,90
5965,29330,92
5966,17662,42
5967,8239,14
5968,28235,8
5969,21864,45
5970,14358,6
5971,17065,69
5972,1889,55
5973,8252,22
5974,8765,50
5975,5423,0
5976,5530,48
5977,10863,67
5978,12810,88
5979,28314,72
5980,27603,36
5981,6068,65
5982,14860,54
5983,13659,94
5984,15283,89
5985,18606,91
5986,17504,30
5987,4669,46
5988,17128,76
5989,5872,52
5990,9404,34
5991,2266,90
5992,2493,42
5993,16426,24
5994,132,2
5995,5082,7
5996,21917,62
5997,15219,28
5998,27943,92
5999,11191,31
6000,8717,6
6001,5898,71
6002,11953,19
6003,41,19
6004,8536,21
6005,15655,75
6006,633,57
6007,9738,85
6008,26849,82
6009,20914,52
6010,22691,20
6011,3821,67
6012,18934,41
6013,2432,46
6014,5073,76
6015,11165,92
6016,14725,17
6017,9793,31
6018,7730,38
6019,12835,77
6020,4336,91
6021,5935,93
6022,25162,77
6023,16756,90
6024,4321,89
6025,1463,98
6026,18943,26
6027,1065,20
6028,28957,64
6029,12970,31
6030,1556,62
6031,6380,26
6032,1843,40
6033,29362,66
6034,25467,4
6035,20307,50
6036,5164,70
6037,13501,98
6038,7092,68
6039,27453,95
6040,14092,20
6041,9148,51
6042,2167,22
6043,1804,82
6044,21146,83
6045,20424,97
6046,13337,84
6047,25772,28
6048,28689,37
6049,11850,38
6050,26561,5
6051,11638,46
6052,17189,56
6053,7427,60
6054,1498,56
6055,14809,79
6056,987,45
6057,24157,2
6058,21822,86
6059,21784,43
6060,21009,28
6061,2182,98
6062,21461,44
6063,8572,11
6064,25494,87
6065,26413,10
6066,15340,23
6067,7626,55
6068,27596,41
6069,13131,57
6070,9985,84
6071,12712,10
6072,18870,78
6073,619,98
6074,28324,30
6075,15923,8
6076,12143,22
6077,4438,27
6078,15647,29
6079,19681,84
6080,14195,32
6081,4407,82
6082,24291,52
6083,7545,62
6084,16064,82
6085,24104,37
6086,15285,17
6087,17597,82
6088,24978,27
6089,26405,94
6090,20492,43
6091,8817,42
6092,4956,90
6093,8315,31
6094,10161,82
6095,13082,29
6096,25212,75
6097,18253,32
6098,770,4
6099,14655,66
6100,15778,36
6101,16273,37
6102,17667,96
6103,19924,1
6104,3206,97
6105,20067,98
6106,3288,33
6107,13426,22
6108,9775,46
6109,877,60
6110,3038,98
6111,14189,91
6112,11193,14
6113,3013,79
6114,3075,10
6115,26195,42
6116,13838,61
6117,10659,96
6118,23968,44
6119,10599,0
6120,1157,34
6121,23802,60
6122,9166,60
6123,12161,97
6124,22649,72
6125,18883,37
6126,1176,91
6127,23341,33
6128,17787,97
6129,957,15
6130,28995,10
6131,13012,8
6132,24065,42
6133,7849,1
6134,10215,61
6135,26695,25
6136,24529,22
6137,26843,84
6138,26124,39
6139,28151,91
6140,9673,94
6141,11317,41
6142,21111,50
6143,13497,42
6144,26631,13
6145,7608,76
6146,10628,72
6147,14980,30
6148,21967,23
6149,11162,42
6150,7256,50
6151,17773,45
6152,21350,20
6153,25230,21
6154,25708,43
6155,21362,69
6156,10282,24
6157,25614,0
6158,6390,92
6159,22640,54
6160,7873,42
6161,1403,26
6162,29473,69
6163,21318,56
6164,20196,46
6165,26174,98
6166,29292,51
6167,10838,3
6168,23293,10
6169,12985,77
6170,12943,5
6171,13451,2
6172,29360,74
6173,27181,0
6174,21042,66
6175,23414,72
6176,18319,11
6177,5871,5
6178,23738,22
6179,26397,1
6180,18578,61
6181,18821,2
6182,20940,84
6183,15531,34
6184,14925,5
6185,22083,64
6186,3537,45
6187,11762,44
6188,21219,86
6189,5093,39
6190,22003,10
6191,24272,42
6192,9543,57
6193,8037,66
6194,14007,31
6195,8030,65
6196,6658,30
6197,24047,38
6198,9875,33
6199,20481,94
6200,3417,63
6201,20548,65
6202,16007,99
6203,22741,37
6204,24613,100
6205,7764,94
6206,3782,23
6207,16433,24
6208,23539,71
6209,11371,98
6210,11700,36
6211,19474,68
6212,21975,10
6213,774,25
6214,10749,88
6215,8042,67
6216,16085,65
6217,15434,68
6218,23370,78
6219,27753,42
6220,24476,74
6221,22256,85
6222,24103,13
6223,14376,27
6224,28344,38
6225,16773,49
6226,26594,16
6227,15457,73
6228,133,67
6229,11187,57
6230,12173,67
6231,29769,12
6232,23234,30
6233,8452,45
6234,27657,23
6235,17300,76
6236,22873,96
6237,26407,21
6238,751,80
6239,20259,100
6240,29402,38
6241,27900,19
6242,25240,17
6243,10222,31
6244,15917,84
6245,18943,44
6246,24316,63
6247,18575,55
6248,22025,16
6249,4364,4
6250,15806,69
6251,9780,44
6252,1344,79
6253,18358,40
6254,4210,87
6255,27641,6
6256,21280,12
6257,4367,87
6258,17106,35
6259,8847,83
6260,21931,96
6261,14961,77
6262,8469,22
6263,12485,58
6264,26028,98
6265,7872,69
6266,6225,100
6267,9950,27
6268,5892,23
6269,929,51
6270,24193,70
6271,20451,100
6272,16475,98
6273,26896,83
6274,19494,93
6275,16455,30
6276,4185,60
6277,28386,88
6278,15777,60
6279,10365,93
6280,27752,2
6281,26730,37
6282,13495,24
6283,25405,6
6284,8932,58
6285,27818,58
6286,21235,63
6287,29533,100
6288,24526,33
6289,20073,23
6290,27099,31
6291,12968,25
6292,17023,74
6293,4047,99
6294,23328,79
6295,12726,31
6296,16468,17
6297,6725,40
6298,2371,69
6299,17269,68
6300,3358,1
6301,17982,29
6302,14346,40
6303,19168,80
6304,24628,33
6305,18964,16
6306,1261,35
6307,12653,70
6308,10183,89
6309,23188,46
6310,644,36
6311,28249,35
6312,10522,41
6313,6174,70
6314,11225,15
6315,16336,12
6316,20161,44
6317,3104,62
6318,12688,55
6319,19138,79
6320,12687,83
6321,12801,2
6322,16628,41
6323,5017,8
6324,23066,30
6325,7344,94
6326,11082,92
6327,15557,43
6328,11919,84
6329,28168,95
6330,12472,61
6331,14577,56
6332,13666,66
6333,3836,20
6334,29063,52
6335,29226,32
6336,10373,51
6337,7144,78
6338,4292,29
6339,4965,22
6340,15666,94
6341,2871,21
6342,6342,46
6343,24006,77
6344,15155,42
6345,8077,27
6346,4173,87
6347,13291,79
6348,3660,42
6349,26513,87
6350,15638,48
6351,9583,100
6352,10793,55
6353,20630,100
6354,19189,51
6355,13350,54
6356,5061,75
6357,640,58
6358,20955,34
6359,4474,49
6360,19607,28
6361,17164,78
6362,21169,45
6363,2996,37
6364,2871,6
6365,13440,49
6366,20987,27
6367,4544,99
6368,8514,16
6369,16304,91
6370,4400,97
6371,23842,85
6372,2134,88
6373,22030,81
6374,10432,12
6375,28988,69
6376,11872,6
6377,9283,86
6378,7646,96
6379,21220,35
6380,18382,43
6381,19016,70
6382,11177,44
6383,3468,49
6384,15601,94
6385,24306,17
6386,5092,50
6387,10039,80
6388,13803,74
6389,1593,46
6390,19722,0
6391,26287,38
6392,15039,69
6393,28607,7
6394,28302,32
6395,25513,85
6396,29314,42
6397,21426,54
6398,13734,70
6399,4202,47
6400,12937,3
6401,4881,73
6402,6002,50
6403,13569,41
6404,17898,46
6405,5644,37
6406,11909,76
6407,20687,66
6408,11547,42
6409,3172,81
6410,13539,53
6411,14055,83
6412,21129,76
6413,5386,62
6414,8750,35
6415,16574,72
6416,16151,93
6417,21781,11
6418,3302,86
6419,11385,58
6420,28879,40
6421,349,69
6422,10042,82
6423,8847,50
6424,26738,53
6425,8087,92
6426,29607,69
6427,22269,69
6428,9581,4
6429,6882,45
6430,21208,14
6431,23466,88
6432,17342,80
6433,17003,85
6434,8321,29
6435,9129,39
6436,26220,94
6437,25512,15
6438,3645,61
6439,9444,12
6440,180,63
6441,25361,3
6442,24134,99
6443,25741,42
6444,12467,76
6445,2219,70
6446,27602,74
6447,27684,56
6448,7136,20
6449,23210,65
6450,761,91
6451,19063,47
6452,1278,18
6453,12136,31
6454,18399,13
6455,24935,10
6456,5115,39
6457,9723,64
6458,24831,1
6459,27967,38
6460,6908,39
6461,14391,47
6462,21561,61
6463,27657,10
6464,10919,55
6465,24748,68
6466,16083,14
6467,12000,75
6468,6562,64
6469,23293,35
6470,18778,15
6471,27059,23
6472,29856,69
6473,23668,16
6474,26992,98
6475,5043,34
6476,23798,42
6477,14089,86
6478,14057,23
6479,4014,72
6480,5842,73
6481,27314,38
6482,17513,91
6483,10359,75
6484,29157,92
6485,14000,50
6486,4306,69
6487,16179,29
6488,16393,10
6489,7801,31
6490,18986,71
6491,17374,89
6492,13940,54
6493,9667,77
6494,20229,28
6495,13665,87
6496,17382,94
6497,13338,68
6498,29756,94
6499,26131,31
6500,19484,10
6501,19187,74
6502,1823,70
6503,987,89
6504,26407,61
6505,7853,94
6506,11878,46
6507,13196,14
6508,10371,23
6509,17315,36
6510,17899,47
6511,14833,74
6512,2601,42
6513,22092,67
6514,13832,58
6515,2908,40
6516,9509,78
6517,14702,26
6518,24522,24
6519,17278,59
6520,11275,72
6521,24827,33
6522,6453,90
6523,15466,34
6524,449,18
6525,7922,40
6526,2625,45
6527,4997,26
6528,20336,0
6529,3667,15
6530,5836,53
6531,21922,93
6532,22634,89
6533,5157,14
6534,29010,3
6535,22339,97
6536,17173,53
6537,6499,77
6538,22537,11
6539,24264,36
6540,19026,94
6541,6584,60
6542,10870,34
6543,19616,20
6544,20976,62
6545,28537,36
6546,20956,45
6547,9591,74
6548,6722,65
6549,11220,18
6550,7915,72
6551,22345,56
6552,9511,96
6553,11673,96
6554,21299,92
6555,3,50
6556,20025,46
6557,22268,5
6558,27886,45
6559,18350,23
6560,3265,77
6561,17878,66
6562,20607,29
6563,24613,9
6564,2588,37
6565,2563,16
6566,8878,75
6567,13820,81
6568,18044,57
6569,2883,6
6570,6377,73
6571,26722,28
6572,4200,47
6573,27924,84
6574,24009,49
6575,15359,94
6576,26802,42
6577,12770,49
6578,9759,55
6579,2540,74
6580,11224,97
6581,14042,20
6582,8040,65
6583,19246,7
6584,21516,48
6585,23256,86
6586,19758,74
6587,5734,96
6588,11926,31
6589,2576,30
6590,4561,27
6591,41,56
6592,16410,76
6593,20550,81
6594,23941,25
6595,22005,47
6596,11140,21
6597,29606,13
6598,13875,48
6599,6400,37
6600,19906,26
6601,14478,50
6602,21269,94
6603,18597,93
6604,19103,4
6605,16131,81
6606,16425,20
6607,11952,80
6608,29897,9
6609,10845,74
6610,6929,73
6611,737,56
6612,16565,37
6613,21125,53
6614,27515,99
6615,16543,73
6616,13629,82
6617,13703,21
6618,19554,69
6619,29896,90
6620,6981,50
6621,15325,55
6622,13068,97
6623,18895,13
6624,14906,6
6625,12543,42
6626,29639,37
6627,19686,32
6628,29348,65
6629,16642,100
6630,15581,100
6631,29445,53
6632,15754,44
6633,26470,33
6634,9309,91
6635,17107,47
6636,5324,9
6637,27529,82
6638,10073,45
6639,16155,57
6640,14031,58
6641,12641,64
6642,28090,51
6643,4635,3
6644,24275,51
6645,10137,22
6646,25312,90
6647,8693,14
6648,4491,59
6649,4758,52
6650,29725,40
6651,1588,68
6652,16284,66
6653,16198,54
6654,13402,49
6655,430,42
6656,1815,45
6657,27063,72
6658,26286,7
6659,10770,45
6660,3294,13
6661,19421,84
6662,8120,30
6663,23945,41
6664,2056,28
6665,22885,1
6666,10859,64
6667,1778,60
6668,14680,25
6669,16543,54
6670,26701,60
6671,16690,43
6672,19051,16
6673,4692,42
6674,29243,3
6675,9256,100
6676,27633,35
6677,3845,73
6678,6363,52
6679,6218,86
6680,15920,57
6681,23333,33
6682,13531,56
6683,25909,93
6684,1673,49
6685,15508,94
6686,20296,67
6687,14311,6
6688,2536,41
6689,15258,67
6690,11159,60
6691,8784,28
6692,2065,18
6693,3120,46
6694,8286,47
6695,7315,42
6696,10059,26
6697,23277,57
6698,15205,86
6699,27870,19
6700,12681,13
6701,15148,91
6702,7853,97
6703,25486,36
6704,20966,96
6705,8533,35
6706,14270,91
6707,20115,78
6708,21816,32
6709,16896,59
6710,17895,82
6711,11761,2
6712,19293,64
6713,27801,26
6714,4396,46
6715,1428,77
6716,202,37
6717,24050,24
6718,5306,79
6719,5420,50
6720,19665,52
6721,8279,62
6722,26094,69
6723,7050,11
6724,6675,47
6725,4464,73
6726,20108,21
6727,21111,15
6728,16604,51
6729,13402,15
6730,25371,58
6731,19122,64
6732,5993,30
6733,24080,62
6734,29611,54
6735,5893,55
6736,9034,65
6737,18178,70
6738,15112,45
6739,27133,81
6740,13973,32
6741,6929,40
6742,16166,98
6743,5136,3
6744,29076,47
6745,26117,91
6746,12216,99
6747,4439,56
6748,3272,30
6749,11570,63
6750,103,95
6751,14964,28
6752,15577,67
6753,3606,51
6754,5697,67
6755,27869,18
6756,16691,52
6757,23643,92
6758,10643,39
6759,12493,74
6760,17171,64
6761,6106,37
6762,20512,84
6763,1212,100
6764,29772,88
6765,11309,57
6766,23035,14
6767,12947,65
6768,3596,24
6769,7239,16
6770,29541,0
6771,8549,22
6772,9851,94
6773,4032,81
6774,22309,68
6775,27570,60
6776,22105,7
6777,12896,37
6778,14250,65
6779,21799,47
6780,25845,25
6781,3215,71
6782,23646,56
6783,16194,4
6784,24065,77
6785,10175,61
6786,6188,78
6787,15085,72
6788,16214,42
6789,27208,55
6790,27582,56
6791,4021,97
6792,7979,67
6793,3750,48
6794,2127,92
6795,15094,11
6796,28803,75
6797,26937,79
6798,174,38
6799,6042,62
6800,27640,78
6801,20106,83
6802,7730,51
6803,19362,44
6804,23338,37
6805,20923,66
6806,24006,43
6807,4690,61
6808,23672,81
6809,15327,41
6810,9687,92
6811,12497,43
6812,15997,98
6813,25290,23
6814,27027,89
6815,2590,71
6816,3555,49
6817,13030,25
6818,14718,24
6819,18651,43
6820,2399,47
6821,3833,25
6822,5886,19
6823,2709,12
6824,29132,36
6825,25717,77
6826,10774,10
6827,26685,75
6828,19203,38
6829,7079,42
6830,21408,52
6831,3967,44
6832,5141,36
6833,17013,87
6834,24071,95
6835,8173,34
6836,6868,2
6837,18924,6
6838,26370,58
6839,347,60
6840,23929,35
6841,15361,45
6842,10556,86
6843,11651,11
6844,28496,62
6845,27495,66
6846,26609,73
6847,29601,11
6848,2109,49
6849,17744,70
6850,29024,36
6851,139,50
6852,24947,0
6853,8622,6
6854,8312,84
6855,15230,1
6856,15553,82
6857,19368,46
6858,14181,62
6859,22875,36
6860,5944,75
6861,11319,61
6862,4859,96
6863,26245,26
6864,11985,11
6865,13819,62
6866,28854,70
6867,6080,83
6868,11579,94
6869,553,80
6870,10162,51
6871,21621,18
6872,19653,73
6873,17832,35
6874,1837,21
6875,10505,65
6876,16202,36
6877,2791,74
6878,24985,40
6879,25212,26
6880,14097,52
6881,2427,35
6882,16344,9
6883,26636,17
6884,3389,67
6885,2393,84
6886,23450,67
6887,5763,65
6888,7461,43
6889,17119,47
6890,3541,79
6891,3793,90
6892,6904,28
6893,18511,94
6894,17781,7
6895,6018,63
6896,430,25
6897,20289,69
6898,12806,32
6899,25137,4
6900,15291,98
6901,23100,12
6902,316,45
6903,24443,55
6904,22633,30
6905,25701,39
6906,26748,25
6907,21553,15
6908,29443,42
6909,984,57
6910,15583,89
6911,2727,77
6912,22156,67
6913,14386,81
6914,24156,65
6915,21955,79
6916,12033,0
6917,22550,45
6918,29253,23
6919,4640,99
6920,21353,47
6921,14703,96
6922,9177,16
6923,28018,7
6924,24810,30
6925,4734,41
6926,17819,72
6927,6773,96
6928,10625,22
6929,28437,59
6930,13558,46
6931,14285,4
6932,20918,80
6933,15334,30
6934,26183,52
6935,14530,63
6936,27905,75
6937,27167,73
6938,8205,12
6939,23781,81
6940,15345,91
6941,9337,84
6942,4672,95
6943,22397,53
6944,16909,41
6945,11906,88
6946,3140,8
6947,4860,78
6948,7116,30
6949,2889,55
6950,21445,3
6951,15948,21
6952,6234,37
6953,8032,71
6954,15789,11
6955,29238,77
6956,10267,52
6957,7190,95
6958,3462,45
6959,21288,50
6960,15404,42
6961,28423,19
6962,2457,69
6963,8120,92
6964,8801,22
6965,5849,82
6966,19224,54
6967,18814,14
6968,2369,11
6969,18162,29
6970,25580,22
6971,4804,16
6972,15944,68
6973,8608,31
6974,22312,10
6975,876,29
6976,4288,59
6977,2322,84
6978,6039,95
6979,15553,62
6980,24833,62
6981,16526,31
6982,8234,2
6983,4137,68
6984,24189,38
6985,15624,1
6986,10035,80
6987,11769,8
6988,29224,22
6989,25612,68
6990,29749,52
6991,3834,38
6992,2225,85
6993,3638,85
6994,20525,14
6995,1448,10
6996,8639,20
6997,27754,12
6998,27936,92
6999,8452,100
7000,25947,39
7001,14628,100
7002,6434,33
7003,6884,51
7004,4135,11
7005,1234,54
7006,12353,93
7007,4256,47
7008,15401,2
7009,10427,35
7010,2839,20
7011,15739,78
7012,40,38
7013,22793,34
7014,1512,85
7015,689,52
7016,6711,70
7017,18737,13
7018,4567,23
7019,5751,66
7020,28610,90
7021,18764,38
7022,22646,82
7023,11462,0
7024,22784,46
7025,9867,35
7026,11751,3
7027,11975,31
7028,3251,12
7029,12351,21
7030,11361,60
7031,19638,16
7032,23571,90
7033,22153,34
7034,28587,64
7035,4111,69
7036,9054,28
7037,29665,90
7038,9650,65
7039,1058,85
7040,1681,88
7041,22862,8
7042,22342,31
7043,29232,75
7044,17187,2
7045,7514,24
7046,8583,85
7047,13095,30
7048,3060,57
7049,10249,75
7050,25303,69
7051,18725,23
7052,6111,63
7053,5465,66
7054,23653,9
7055,17679,100
7056,22128,58
7057,10553,20
7058,28730,22
7059,12884,24
7060,11187,68
7061,27635,6
7062,26708,22
7063,5010,35
7064,20803,91
7065,18661,13
7066,11491,14
7067,1520,16
7068,25463,83
7069,24475,59
7070,17891,48
7071,23784,46
7072,19029,38
7073,11605,86
7074,27783,2
7075,16375,88
7076,15264,8
7077,14724,51
7078,12204,27
7079,14035,45
7080,20332,37
7081,16491,33
7082,1484,53
7083,14609,86
7084,21239,46
7085,26500,7
7086,25692,53
7087,25371,39
7088,17706,26
7089,20862,26
7090,12538,40
7091,3744,84
7092,2602,27
7093,27554,0
7094,4699,18
7095,2214,54
7096,16431,0
7097,254,66
7098,27202,96
7099,5789,0
7100,12821,75
7101,15134,38
7102,6883,5
7103,9340,7
7104,8763,15
7105,19539,10
7106,7018,62
7107,407,9
7108,15847,39
7109,28188,94
7110,24482,75
7111,7567,90
7112,8478,91
7113,24203,60
7114,2289,52
7115,4978,10
7116,4178,16
7117,10847,88
7118,18629,47
7119,27878,62
7120,9539,11
7121,1187,34
7122,23431,11
7123,8842,60
7124,1086,21
7125,14843,53
7126,14296,81
7127,9726,99
7128,22443,84
7129,6888,46
7130,13696,13
7131,15105,9
7132,29884,49
7133,10746,65
7134,23763,18
7135,3571,96
7136,2039,53
7137,4008,74
7138,6326,60
7139,27005,0
7140,14046,75
7141,11633,16
7142,8898,85
7143,27906,51
7144,23576,88
7145,28960,83
